Export,Tienda,Área,Periodo,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,ProdAA,VtaNetaAA,JEqAA,CAPO,CAPO AA,CAPE AA,CAPE
Export,P199 Grifo Kio - PVS,CAJAS,202503,14981614,1850048,0.12348790322580647,0,2035698,Infinity,,2273853,,,,,0.5
Export,1199 San Miguel - PVH,RECEPCIÓN,202505,11256609,5840202,0.5177083333333333,5541106.172152368,5930252,1.0539776767589801,5277244,5370305,1.0176344086021505,1.0,1.0,1.0,1.0
Export,P132 El Ejercito - PVS,INVENTARIOS,202503,9814193,3984839,0.40602822580645165,3341038.1735648657,4020724,1.1926949777255023,3181941,4284223,1.3464180107526882,2.0,2.0,3.0,1.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202503,9610262,6527653,0.6774193548387097,6353000.646591897,6492837,1.0274913136522024,6050477,6218443,1.027654569892473,1.0,1.0,1.0,1.0
Export,P089 Risso - PVH,RECEPCIÓN,202503,9605806,5149693,0.5361021505376344,2827308.638520801,5111690,1.8214118472379548,2692675,5179219,1.9234475806451614,1.0,2.0,2.0,1.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202505,9088000,5368882,0.5907661290322581,3255837.11924124,5403018,1.6490021623843387,3100797,4985212,1.6070362903225808,2.0,2.0,2.0,1.0
Export,P089 Risso - PVH,RECEPCIÓN,202501,9035301,4453220,0.4926814516129033,2614571.4286129647,4604822,1.7032314632010042,2490068,4512361,1.812143817204301,1.0,2.0,2.0,1.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202503,7683853,8253382,0.9249596774193549,3362714.7529644636,6868134,2.4543806139738966,3202585,6714535,1.9963172043010753,2.0,2.0,2.0,1.0
Export,P115 Huancayo - PVH,RECEPCIÓN,202504,7683738,9300107,1.2098333333333333,2522219.8324570972,10380714,3.687270534598889,2402114,9478346,3.920388888888889,4.0,4.0,4.0,1.0
Export,P132 El Ejercito - PVS,INVENTARIOS,202504,7580238,2474369,0.3264236111111112,1783127.2533333339,2580612,1.387656716801606,1698216,2674691,1.5750000000000002,2.0,2.0,2.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202505,7504355,7896871,1.0523051075268819,2488607.393768546,7674858,3.173208839519526,2370102,7214286,3.0438709677419356,3.0,3.0,3.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202506,7199487,7238123,0.9974027777777779,4048596.3499976173,8041615,1.7878104790575777,3855806,7865898,2.0400138888888892,3.0,3.0,2.0,1.0
Export,V094 Benavides - VIV,RECEPCIÓN,202502,6840906,3045628,0.4452083333333334,1430116.7821983611,2907850,2.129636032463231,1362016,2908726,2.1356034482758623,2.0,2.0,2.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202504,6700125,7178766,1.0714375,2790962.700564761,7789994,2.572146760881954,2658060,6932312,2.6080347222222224,3.0,3.0,3.0,1.0
Export,P201 Huaral - PVH,RECEPCIÓN,202504,6669102,3462550,0.5185833333333334,2118117.8210220393,3535540,1.6347294261134362,2017255,3239151,1.6057222222222223,2.0,2.0,2.0,1.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202504,6453891,7423100,0.9750902777777779,2742764.030886521,6005486,2.706430482683811,2612156,5430155,1.9893611111111116,2.0,2.0,2.0,1.0
Export,P081 La Molina - PVH,RECEPCIÓN,202503,6401142,10358837,1.6182795698924732,2957415.1425992693,10723147,3.5026658688491152,2816586,10511279,3.7319220430107527,3.0,4.0,4.0,2.0
Export,V094 Benavides - VIV,RECEPCIÓN,202503,6181823,3335318,0.5395362903225807,1534381.2514035632,3174805,2.1737216333613594,1461315,3110147,2.1283198924731184,2.0,2.0,2.0,1.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202503,6170236,12326422,1.9973521505376346,4473809.10458425,12419340,2.7552408477530452,4260771,12125564,2.733763440860215,3.0,3.0,3.0,3.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202505,6159913,6405895,1.0399327956989248,3050401.942540502,6228071,2.100016768499991,2905145,5820637,2.0035618279569896,2.0,2.0,2.0,1.0
Export,P193 Trujillo Mansiche - PVS,ALMACÉN,202503,6050532,2949527,0.4763104838709678,0,753224,Infinity,,920317,,,,,
Export,1199 San Miguel - PVH,RECEPCIÓN,202501,5898193,5585774,0.9434475806451614,0,5578169,Infinity,,5172368,,1.0,,,1.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202505,5847089,9609109,1.6434005376344087,3055762.4564641793,9257701,3.144586461448543,2910250,8793724,2.970672043010753,3.0,3.0,3.0,2.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202501,5829311,6017558,1.0322177419354839,2903585.2006588844,5738302,2.0724577459047833,2765319,5449296,1.9705846774193552,2.0,2.0,2.0,1.0
Export,P089 Risso - PVH,RECEPCIÓN,202505,5711068,4542065,0.7953091397849463,2569756.711250221,4769879,1.7675077372558836,2447387,4561203,1.8637029569892474,1.0,2.0,2.0,1.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202504,5710961,5594412,0.9770833333333334,5934650.779180782,6018322,0.9426691204182788,5652048,5352725,0.9470416666666668,1.0,1.0,1.0,1.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202506,5689244,5862529,1.0304583333333335,3280269.458509455,6243907,1.7872096436443103,3124066,6143671,1.9665625000000002,2.0,2.0,2.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202505,5626967,9138898,1.6186559139784948,4899768.632460419,9344925,1.8651693570704175,4666446,8776776,1.880826612903226,2.5,2.5,2.0,2.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202505,5548427,6023437,1.0856115591397852,3164176.1602647807,5068743,1.903635067996958,3013501,4711532,1.5634744623655914,2.0,2.0,2.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202503,5469597,10566933,1.9248118279569895,5826985.23066819,10494519,1.81344779018571,5549510,10971037,1.9769354838709678,2.5,2.5,2.5,2.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202502,5423674,5440144,1,0,5350985,Infinity,,5173147,,1.0,,,1.0
Export,P147 Juliaca - PVH,INVENTARIOS,202505,5390627,7914269,1.3110887096774193,4095809.1596618057,6372993,1.9322846674461482,3900771,6161474,1.5356720430107529,2.0,2.0,2.0,2.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202503,5359172,10172199,1.8980913978494625,4265625.7558342945,11266579,2.3846908595033236,4062501,10980709,2.5278091397849463,3.0,3.0,3.0,2.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202501,5338208,8676382,1.6253360215053765,3157277.644256571,8952899,2.7480580448106218,3006931,8616220,2.303649193548387,3.0,3.0,3.0,2.0
Export,P225 Cajamarca - PVH,RECEPCIÓN,202503,5288656,8800854,1.4411626344086022,2681356.4405926983,7169293,3.2822394168731344,2553673,7100776,2.771633064516129,3.5,3.0,3.0,2.5
Export,P134 Centro Civico - PVH,RECEPCIÓN,202504,5271041,5275543,1.0008541666666666,4502673.793055314,5521501,1.1716467042619698,4288261,4778671,1.1143611111111111,2.0,2.0,2.0,1.0
Export,P192 Sullana - PVH,RECEPCIÓN,202503,5243839,3996313,0.7620967741935485,2068814.7303600993,3739257,1.9316919738406924,1970300,3582979,1.818494623655914,2.0,2.0,2.0,1.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202506,5237986,5339873,1.0175277777777778,5895024.140994409,5965055,0.9058272082155097,5614309,5715774,1.0177708333333335,1.0,1.0,1.0,1.0
Export,P225 Cajamarca - PVH,RECEPCIÓN,202505,5028652,6901537,1.1986559139784947,1900821.376609371,5814137,3.630818116277058,1810306,5474510,3.018797043010753,3.5,3.0,3.0,1.5
Export,P125 SJ Lurigancho - PVH,RECEPCIÓN,202503,5011944,7417542,1.4799731182795701,3998307.398048572,7764161,1.8551705863386674,3807912,7545730,1.9815927419354842,2.0,2.0,2.0,2.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202502,5002827,5980202,1.1953645833333333,4129236.7648941665,6805566,1.4482585524865812,3932606,6895113,1.7533189655172416,2.0,2.0,2.0,2.0
Export,SO04 Jaen - PVO,INVENTARIOS,202503,4921972,7112228,1.4446908602150539,4121519.0297018853,7174679,1.7256326123318753,3925256,6754460,1.7168817204301077,2.0,2.0,2.0,2.0
Export,P226 Paita - PVH,RECEPCIÓN,202503,4902767,6251862,1.1829905913978496,2781191.853637246,5529759,2.247907476006665,2648754,5139555,1.9400537634408603,3.0,3.0,2.0,2.0
Export,P115 Huancayo - PVH,INVENTARIOS,202505,4871902,8803147,1.8069220430107529,3138482.871946362,8769686,2.804905137029038,2989031,8501761,2.834623655913979,3.0,3.0,3.0,2.0
Export,P081 La Molina - PVH,RECEPCIÓN,202502,4865669,8081573,1.6609375,4404894.486675766,9081638,1.8346801823393741,4195138,8964635,2.13691091954023,3.0,4.0,3.0,2.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202506,4861515,5567827,1.0886458333333333,3362198.1859715916,6334515,1.656007853204833,3202094,6377903,1.9917916666666668,2.0,2.0,2.0,1.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202504,4846912,8825856,1.8209236111111113,2992879.884485006,9914574,2.9489511008286557,2850362,8665574,2.9827777777777778,3.0,3.0,3.0,2.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202506,4846112,4864150,1.0037222222222222,3792335.1151079144,5574830,1.2826266884016093,3611748,5466581,1.5135555555555558,2.0,2.0,2.0,1.0
Export,P080 Bolichera - PVH,RECEPCIÓN,202506,4802280,5319258,1.107652777777778,2187445.440312575,6090152,2.431721583528914,2083281,5915393,2.836652777777778,2.5,3.0,3.0,1.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202504,4772016,4450866,0.932701388888889,4043164.365148104,4538343,1.1008372596390754,3850633,4322442,1.1225277777777778,2.0,2.0,1.0,1.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202503,4769764,7573634,1.587842741935484,7113724.586213513,7200893,1.0646510626343053,6774976,6977562,1.0298185483870967,2.0,2.0,1.0,2.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202505,4762874,4516376,0.9482459677419355,2378963.8383015604,4673932,1.8984633844726386,2265680,4427942,1.9543548387096776,2.0,2.0,2.0,1.0
Export,P145 Piura - PVH,INVENTARIOS,202503,4660948,12372905,2.654590053763441,4400869.470743567,10690632,2.811468279678263,4191304,10851081,2.5831787634408605,3.0,3.0,3.0,3.0
Export,P465 Sucre - PVH,RECEPCIÓN,202501,4639432,9172575,1.967997311827957,3961721.4211802995,9123322,2.3153003467031392,3773068,9162828,2.4280779569892474,2.5,2.5,2.5,2.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202503,4563462,8296699,1.81807123655914,4494356.561185353,9278367,1.8460260500141115,4280340,9145975,2.1367405913978494,2.0,2.0,2.0,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202504,4559541,8872846,1.9376875,6310363.949563529,9640378,1.4060751948568213,6009870,9036091,1.503541666666667,2.5,2.5,1.5,2.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202503,4524501,11059698,2.4444018817204305,4728739.872675679,12315081,2.3388255471413895,4503562,12059611,2.5198118279569894,3.0,3.0,3.0,3.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202506,4509037,8904784,1.9748750000000002,3642916.5698612104,9221193,2.4444107349785553,3469444,9415656,2.6583958333333335,3.0,3.0,3.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202506,4483365,4249639,0.9478680555555556,2613791.275174086,4697127,1.6258523587415992,2489325,4639843,1.8638958333333338,1.0,2.0,2.0,1.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202505,4480777,6931954,1.3617540322580646,2928687.5653119143,6011564,2.366914983388378,2789226,5720320,1.95614247311828,2.0,2.0,2.0,2.0
Export,P143 Nvo Chimbote - PVH,RECEPCIÓN,202505,4441309,4621822,1.0365456989247313,1795811.8511332003,4979171,2.5736671339391823,1710297,4856416,2.8395161290322584,3.0,3.0,3.0,2.0
Export,P201 Huaral - PVH,RECEPCIÓN,202503,4414840,4272545,0.9677688172043012,2099733.705373093,4149877,2.03480308434675,1999746,4107463,2.053991935483871,2.0,2.0,2.0,1.0
Export,P147 Juliaca - PVH,INVENTARIOS,202503,4386315,9399948,1.8962096774193549,4493325.457207035,7303028,2.091980251491248,4279358,7538269,1.7173521505376346,2.0,2.0,2.0,2.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202503,4366633,7890988,1.8071102150537635,3222755.0115637374,7473181,2.4485223269177863,3069290,7404395,2.4124126344086023,2.5,2.5,2.5,2.0
Export,P236 Pisco - PVH,RECEPCIÓN,202506,4358278,4239841,0.9722222222222223,1553089.979103293,4223065,2.7299390164425343,1479133,4349227,2.940388888888889,3.0,3.0,3.0,1.0
Export,P080 Bolichera - PVH,RECEPCIÓN,202503,4340897,8746879,2.0149932795698926,2862195.322240076,7743438,3.05600343974929,2725900,7583156,2.7813239247311827,3.0,3.0,3.0,2.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202505,4327150,10640804,2.459079301075269,3431666.6139072957,10280494,3.100768511975113,3268254,9777441,2.9462567204301076,3.0,3.0,3.0,3.0
Export,P089 Risso - PVH,RECEPCIÓN,202502,4325714,4394655,1.0159375,2330172.261910011,4296943,1.8859784110543658,2219212,4454557,2.007270114942529,1.0,2.0,2.0,1.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202506,4282340,4214173,0.9797083333333334,2610784.085658734,4581058,1.6141406457733598,2486461,4413796,1.7751319444444444,2.0,2.0,2.0,1.0
Export,P229 Salaverry - PVH,INVENTARIOS,202505,4261822,6885792,1.6156922043010753,2406347.3365966696,7138464,2.86151215382675,2291759,6699931,2.9234879032258068,3.0,3.0,3.0,2.0
Export,P195 San Borja - PVH,RECEPCIÓN,202504,4238108,8489573,2.0026805555555556,2956700.2696825783,9622319,2.8712998091319593,2815905,8857446,3.111888888888889,3.0,4.0,3.0,2.5
Export,P231 Ventanilla - PVH,RECEPCIÓN,202504,4235171,6302287,1.4880833333333334,2572230.0302865966,6444231,2.450125889128897,2449743,5710769,2.330513888888889,2.5,2.5,2.5,2.0
Export,P104 Arequipa - PVH,RECEPCIÓN,202503,4199663,8040097,1.914462365591398,3754558.5996049563,7462734,2.141422752289964,3575770,7494466,2.0958602150537633,2.0,2.0,2.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202504,4094675,4308565,1.0522361111111111,2405884.722671811,4799193,1.7908444487794086,2291319,4446244,1.940215277777778,1.0,2.0,2.0,1.0
Export,P195 San Borja - PVH,RECEPCIÓN,202503,4077683,10091034,2.4730981182795704,3215486.9592449698,10505001,3.138260104270328,3062369,10465921,3.389448924731183,3.0,4.0,4.0,2.5
Export,P052 Brasil - PVH,RECEPCIÓN,202503,4058581,4667423,1.1500134408602152,2589909.038921248,4574810,1.8021571722627292,2466580,4362813,1.7687701612903226,2.0,2.0,2.0,1.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202506,4043467,6207970,1.5310069444444445,3246310.0214924873,6962900,1.9123157058012266,3091724,7020747,2.2708194444444443,2.5,2.5,2.5,1.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202506,4018217,7531771,1.8712847222222222,4120609.1032641223,8706231,1.8278295614193885,3924390,8404483,2.111763888888889,3.0,3.0,3.0,2.0
Export,P115 Huancayo - PVH,INVENTARIOS,202506,3994034,7884418,1.9740486111111113,3980521.2646800512,8780592,1.980750146961905,3790973,9103426,2.3800486111111114,3.0,3.0,3.0,3.0
Export,P465 Sucre - PVH,RECEPCIÓN,202506,3987591,8573843,2.1451111111111114,5091866.974862234,9427621,1.6838308939192141,4849397,9368328,1.9318541666666669,2.5,2.5,2.0,2.0
Export,P202 LurIn - PVH,RECEPCIÓN,202503,3985907,7092979,1.7794018817204305,3766015.7488779663,7353992,1.8834171663018822,3586682,7830070,2.1151948924731183,3.0,3.0,3.0,3.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202503,3984063,7302910,1.8330309139784948,3380086.0521914964,6251125,2.1605693071823184,3219130,5991172,1.8611155913978497,2.0,2.0,2.0,2.0
Export,P147 Juliaca - PVH,INVENTARIOS,202504,3976176,8124169,1.8188333333333335,3334114.0906382464,6370435,2.43667986431886,3175347,6528299,2.0069097222222223,2.0,2.0,2.0,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202502,3929843,8637850,2.1880729166666666,4955730.342536713,8660241,1.7430023594823973,4719743,8888775,1.8832614942528736,2.5,2.5,2.0,2.0
Export,P262 Talara Municipalidad - PVH,RECEPCIÓN,202503,3900630,5059895,1.294576612903226,2289664.702519548,6601552,2.2098847374605057,2180633,5668806,2.5990322580645167,3.0,3.0,3.0,2.0
Export,P143 Nvo Chimbote - PVH,RECEPCIÓN,202506,3890901,4338848,1.112465277777778,1810052.2629268814,4633955,2.3970842825190126,1723859,4696583,2.7244583333333336,3.0,3.0,3.0,2.0
Export,P048 Higuereta - PVH,INVENTARIOS,202503,3890510,7404050,1.8962096774193549,3112037.248171132,7766594,2.379164836266397,2963845,7639127,2.57739247311828,3.0,3.0,3.0,2.0
Export,P119 Puente Piedra - PVH,INVENTARIOS,202503,3886837,11063160,2.845725806451613,4467749.116973274,11180506,2.4762267285712896,4254999,10857936,2.439556451612903,3.0,3.0,3.0,3.0
Export,SO03 Huanuco - PVO,RECEPCIÓN,202506,3872510,7772445,1.9201875000000002,2670976.7836973895,7565211,2.9099633577648443,2543787,7525396,2.919777777777778,3.0,3.0,3.0,2.0
Export,P236 Pisco - PVH,RECEPCIÓN,202505,3861582,4797107,1.2419354838709677,1492235.0468785467,4357533,3.21471244093521,1421176,4240836,2.9840322580645164,3.0,3.0,3.0,1.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202504,3854744,5654294,1.466840277777778,2333484.7630694862,5127387,2.4231116566462134,2222366,4469812,2.0112847222222223,2.0,2.0,2.0,2.0
Export,P225 Cajamarca - PVH,RECEPCIÓN,202504,3827911,7016561,1.4881319444444445,1820165.6719763824,5896757,3.85490236302569,1733491,5353830,3.079173611111112,3.5,3.0,3.0,1.5
Export,SO03 Huanuco - PVO,INVENTARIOS,202505,3826187,7275718,1.8525537634408602,2810549.410686908,7100802,2.5887172744000218,2676714,6682853,2.485329301075269,3.0,3.0,3.0,2.0
Export,P229 Salaverry - PVH,INVENTARIOS,202503,3817763,7119666,1.8648790322580648,3232892.043572114,7607601,2.202259006500347,3078945,7543321,2.4495295698924733,3.0,3.0,3.0,2.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202503,3816277,7663921,2.0082190860215055,3171658.549438324,9394613,2.4163763502717597,3020627,9197836,3.044482526881721,3.0,3.0,3.0,2.0
Export,P143 Nvo Chimbote - PVH,RECEPCIÓN,202504,3801223,4597075,1.201375,1394084.5497783152,4578461,3.2975585883446006,1327700,4333625,3.2563125,3.0,3.0,3.0,3.0
Export,SO03 Huanuco - PVO,RECEPCIÓN,202505,3790423,7986906,2.0576612903225806,3039613.9940374442,7767000,2.6276053293830213,2894870,7317555,2.515248655913979,3.0,3.0,3.0,2.0
Export,P333 Ves Placita - PVH,INVENTARIOS,202503,3775508,6797539,1.8004301075268818,2546512.153715888,6466076,2.669352545630299,2425250,6225716,2.566807795698925,3.0,3.0,3.0,2.0
Export,P115 Huancayo - PVH,INVENTARIOS,202504,3774519,8258257,2.1868194444444446,2875139.8522129576,9219870,2.872297444468215,2738228,8361760,3.031388888888889,3.0,3.0,3.0,3.0
Export,P291 La Curva - PVH,RECEPCIÓN,202505,3770854,7244880,1.9212836021505377,2246742.1747126435,7046078,3.224615855589489,2139754,6622166,3.0941129032258066,3.5,3.0,3.0,2.5
Export,P080 Bolichera - PVH,RECEPCIÓN,202505,3753272,5695180,1.5172782258064519,2010619.7729456695,6244975,2.83254960815204,1914876,5849534,3.05478494623656,2.5,3.0,3.0,1.0
Export,P229 Salaverry - PVH,INVENTARIOS,202501,3737020,6589930,1.7630309139784948,2768803.3945103935,6843702,2.3800643169773688,2636956,6593895,2.50057123655914,3.0,3.0,3.0,2.0
Export,P147 Juliaca - PVH,INVENTARIOS,202501,3718839,7385441,1.8064986559139786,3560939.861290581,5955859,2.074014613468736,3391371,6316634,1.760584677419355,2.0,3.0,2.0,2.0
Export,P193 Trujillo Mansiche - PVS,INVENTARIOS,202503,3718009,2949527,0.7751276881720431,1358458.2059895415,753224,2.1712309565324293,1293770,920317,0.5937768817204302,1.0,1.0,1.0,1.0
Export,P195 San Borja - PVH,RECEPCIÓN,202506,3712658,8606086,2.3144722222222223,4366954.126937855,9380516,1.970729593176345,4159004,9213105,2.2012083333333337,3.0,4.0,2.0,2.5
Export,SO05 Tarapoto - PVO,RECEPCIÓN,202502,3687893,9380558,2.5328125,2025726.5579036686,8812657,4.630712690911011,1929263,9049059,4.563527298850575,5.0,5.0,4.0,4.0
Export,P112 Ceres - PVH,RECEPCIÓN,202501,3686991,3996396,1.0839180107526882,2490436.166727833,3749118,1.6046972146452714,2371844,3587589,1.512573924731183,2.0,2.0,2.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202501,3685587,7348758,1.9939180107526884,2291373.755673098,7071595,3.207140721501928,2182261,6717272,3.0772715053763444,3.0,3.0,3.0,2.0
Export,P130 Chimbote - PVH,INVENTARIOS,202503,3676969,6974210,1.8962096774193549,2478237.796091052,6279336,2.814181238378532,2360226,6212821,2.6019018817204302,2.0,3.0,3.0,2.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202505,3661147,8107276,2.214408602150538,3087073.1242250274,8345817,2.6262016070757106,2940070,7613883,2.540416666666667,3.0,3.0,3.0,2.0
Export,P225 Cajamarca - PVH,RECEPCIÓN,202506,3638258,5840550,1.4765625000000002,1926276.5731770166,5393647,3.0320414323303297,1834549,5628074,3.0185555555555554,3.5,3.0,3.0,1.5
Export,P102 Chiclayo - PVH,INVENTARIOS,202503,3632589,10517651,2.8426680107526883,4039003.6741092973,9849400,2.6040210900078993,3846670,10135373,2.5721236559139786,3.0,3.0,3.0,3.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202505,3628683,6914032,1.9053830645161292,2914865.1429066323,6659732,2.371990243468175,2776062,6333302,2.2813978494623655,2.5,2.5,2.5,2.0
Export,P075 Trujillo - PVH,RECEPCIÓN,202501,3615834,11043054,3.0416599462365594,2380006.4222850786,10821355,4.639926311374154,2266673,10479385,4.606969086021506,5.0,6.0,6.0,4.0
Export,P223 Cusco Mall - PVH,RECEPCIÓN,202505,3607288,9158754,2.5389583333333334,2907564.270109064,9413634,3.1499748721483813,2769109,8601308,3.0538440860215053,4.0,4.0,3.0,3.0
Export,P195 San Borja - PVH,RECEPCIÓN,202505,3595142,9043843,2.5151545698924735,2995347.800315362,9459712,3.0192964533360125,2852712,8876936,3.1027688172043013,3.0,4.0,3.0,2.5
Export,P229 Salaverry - PVH,INVENTARIOS,202504,3590193,6471846,1.8026458333333335,2213174.7891208576,7066108,2.924236346723803,2107786,6419970,3.0455833333333335,3.0,3.0,3.0,2.0
Export,P115 Huancayo - PVH,RECEPCIÓN,202501,3589744,9368802,2.6050537634408606,3339717.208510368,9577571,2.8052680766282054,3180683,9507123,2.9672849462365596,4.0,4.0,4.0,3.0
Export,SO04 Jaen - PVO,INVENTARIOS,202501,3584079,6005564,1.6754838709677422,3781696.4027682506,6013146,1.5880608622108983,3601616,5540300,1.536236559139785,2.0,2.0,2.0,2.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202503,3576363,4686742,1.3104771505376345,3268295.5962182633,5157370,1.4340017639233784,3112662,5219462,1.6768481182795698,2.0,2.0,2.0,2.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202502,3565844,5664677,1.5885937499999998,4756059.461533929,4642225,1.191044200732726,4529580,4638980,1.024152298850575,2.0,2.0,1.0,2.0
Export,P064 Miraflores - PVH,RECEPCIÓN,202503,3563729,10761395,3.0070362903225805,4943110.119917088,10006218,2.1770493411909877,4707724,9829525,2.0879569892473118,5.0,4.0,3.0,5.0
Export,P052 Brasil - PVH,INVENTARIOS,202501,3552637,2904830,0.8176545698924732,1234122.4395607656,3087341,2.3537614072019086,1175355,2983074,2.536182795698925,2.0,3.0,3.0,1.0
Export,P081 La Molina - PVH,RECEPCIÓN,202501,3551857,9150518,2.576263440860215,3078758.4836519244,9881997,2.9721455673086608,2932151,9325100,3.177143817204301,3.0,4.0,3.0,3.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202501,3547153,9602129,2.7069959677419355,2785740.3471948244,9867847,3.4468857981215364,2653086,9522236,2.9523723118279572,3.0,3.0,3.0,3.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202502,3536882,7075790,2.0005729166666666,2387686.537526734,8723675,2.9634500964810058,2273987,8739656,3.033182471264368,3.0,3.0,3.0,2.0
Export,P135 Colonial - PVH,RECEPCIÓN,202501,3519654,3637023,1.0333467741935485,1770004.8163309745,3729324,2.0548099002008087,1685719,3496235,2.0740322580645163,2.0,2.0,2.0,1.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202503,3516081,9525461,2.709112903225807,3804207.343942967,9508618,2.5039278590233454,3623055,9391103,2.5734879032258067,3.0,3.0,3.0,3.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202502,3514395,6746829,1.544375,3656549.653049025,5718677,1.8451354282510937,3482428,6081481,1.6319755747126439,2.0,2.0,2.0,2.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202502,3512377,9714100,2.7656770833333333,2947988.1717579244,9605863,3.2951623595583674,2807608,9664657,3.036250000000001,3.0,3.0,3.0,3.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202506,3501653,9844291,2.8113263888888893,3460207.8970671007,10265541,2.8449997782919625,3295436,10439200,3.1093611111111117,3.0,3.0,3.0,3.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202504,3490182,9825275,2.815118055555556,5303565.248308173,10896040,1.8525792858180146,5051015,9597049,1.867638888888889,3.0,3.0,3.0,3.0
Export,P223 Cusco Mall - PVH,RECEPCIÓN,202503,3486265,10544498,3.024583333333334,3571542.1773459194,10553386,2.952365604663198,3401469,10441970,3.050080645161291,4.0,4.0,3.0,4.0
Export,P118 Alfonso Ugarte - PVH,RECEPCIÓN,202506,3485290,2557863,0.7309652777777779,5522659.809102784,2752091,0.46315787110116285,5259676,2544770,0.48382638888888896,1.0,1.0,1.0,1.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202501,3481822,7185953,2.04627688172043,3254355.5008800607,7231243,2.2081033058793778,3099386,6958372,2.2450806451612904,3.0,3.0,3.0,2.5
Export,P052 Brasil - PVH,RECEPCIÓN,202504,3476787,3569671,1.026715277777778,2389014.5234194235,3964103,1.4942021553266616,2275252,3537290,1.5546805555555556,2.0,2.0,2.0,1.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202502,3472846,6340296,1.8256770833333333,3911612.946835441,5649831,1.6208904654355956,3725346,5771877,1.5493534482758624,2.5,3.5,2.5,2.0
Export,P120 Universitaria - PVH,RECEPCIÓN,202504,3472786,4241333,1.2213055555555556,1835989.9154574128,5098134,2.31010706229469,1748562,4717191,2.696701388888889,3.0,3.0,3.0,2.0
Export,P066 Ate - PVH,RECEPCIÓN,202501,3461440,4818334,1.392002688172043,2640699.42253033,5306480,1.824642925616673,2514952,5135826,1.9543548387096776,2.0,2.0,2.0,2.0
Export,P104 Arequipa - PVH,RECEPCIÓN,202504,3460813,5536075,1.5996458333333334,2556277.4511163495,5428027,2.165678525068688,2434550,5120366,2.103208333333334,2.0,2.0,2.0,2.0
