Export,Tienda,Área,Periodo,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,ProdAA,VtaNetaAA,JEqAA,CAPO,CAPO AA,CAPE AA,CAPE
Export,P199 Grifo Kio - PVS,SIN ELECTRO,202601,116496,2912935,25.004583333333343,106263.61029193067,2087864,19.647967156057994,100864,2500191,24.78780913978494,,,,
Export,P105 Salamanca - PVS,FRESCOS,202601,115899,635517,5.483380376344086,95376.91682345266,542645,5.689476194795245,79324,629240,7.932533602150537,7.0,9.5,9.0,6.5
Export,P227 San Isidro - PVH,FRESCOS,202603,115853,1463206,12.621686827956989,86189.02896933243,1078335,12.5112784723876,86196,1351144,15.597956989247315,15.0,14.0,18.0,16.0
Export,SO03 Huanuco - PVO,,202601,115835,8821214,73.99131720430101,,8779384,,110686,8316754,70.55209677419349,,,,
Export,P333 Ves Placita - PVH,,202601,115829,6665959,57.549361559139804,,6403509,,104694,6017558,57.473151881720426,,,,
Export,P115 Huancayo - PVH,,202605,115778,10631892,91.84249327956834,,9592051,,99481,9905507,99.57180107526877,,,,
Export,P089 Risso - PVH,FRESCOS,202601,115672,946656,8.183931451612903,98819.02429647621,949426,9.607725598985251,102899,950500,9.237224462365592,11.0,11.0,10.5,8.5
Export,P120 Universitaria - PVH,ELECTRO,202601,115639,387346,3.3496034946236564,257270.78775840718,761456,2.9597453283932618,126422,422233,3.3398655913978494,3.5,3.5,3.5,3.5
Export,P122 Ica - PVH,FRESCOS,202601,115397,984059,8.527627688172043,152169.5202986485,1226334,8.05900077685197,109179,931648,8.533225806451613,9.0,9.0,9.0,9.5
Export,P064 Miraflores - PVH,FRESCOS,202603,115392,3224120,27.919180107526884,74714.66837292173,2181144,29.192983102237733,115935,3610901,31.017244623655916,35.0,37.5,36.0,32.5
Export,P110 Corpac - PVS,FRESCOS,202603,115358,947145,8.210510752688174,43796.76829547831,409368,9.346996605735045,72450,991597,13.68655241935484,11.5,12.5,15.0,9.5
Export,P132 El Ejercito - PVS,ALMACÉN FRESCOS,202603,115242,549321,4.7666801075268825,138362.9040789634,787212,5.689476194795245,90296,570354,6.316465053763441,6.5,7.0,6.5,5.5
Export,P117 Izaguirre - PVH,ALMACÉN FRESCOS,202601,115140,596785,5.183104838709677,196277.48135858015,1129011,5.752115231891557,136077,579563,4.259086021505377,6.5,6.5,5.0,6.0
Export,P102 Chiclayo - PVH,,202604,115132,10250755,81.9600347222248,,8927179,,89000,8607283,93.05041666666669,,,,
Export,SO03 Huanuco - PVO,,202605,115114,8990150,74.6778158602149,,8348865,,111168,7986906,70.15900537634403,,,,
Export,P231 Ventanilla - PVH,FRESCOS,202604,115107,798698,6.938749999999992,187719.3348321644,1297415,6.911462789701389,105147,709616,6.748777777777779,8.0,7.5,8.5,8.5
Export,P259 Moquegua - PVH,ALMACÉN FRESCOS,202602,114938,663863,5.749739583333334,188524.52960263076,914231,4.849399124490602,145539,572119,3.931041666666667,5.0,5.5,4.5,6.5
Export,P106 Valle Hermoso - PVH,FRESCOS,202604,114633,3004740,26.157881944444487,59710.339470086175,1668418,27.941855254998973,99483,2772955,27.7326875,33.5,33.5,32.0,29.0
Export,P516 Ilo - PVH,,202601,114577,6381728,53.26407258064518,,5777456,,96389,5733628,59.29136424731183,,,,
Export,P142 Chincha - PVH,FRESCOS,202604,114565,702298,6.130104166666659,130292.83347648679,757619,5.814740069619586,85925,543241,6.322263888888889,6.5,7.5,7.5,6.5
Export,SO03 Huanuco - PVO,,202604,114559,8600989,71.8550972222229,,7769698,,99138,7520157,73.44458333333331,,,,
Export,P010 Caminos del Inca - PVS,ELECTRO,202605,114482,104092,0.9092473118279563,1095584.2851513305,1827621,1.6681704629850134,126282,112986,0.8947110215053764,2.0,2.0,1.0,1.0
Export,SO02 Pucallpa - PVO,FRESCOS,202604,114471,1593889,13.923972222222218,101511.37408573089,1681609,16.565723819084607,77286,1350905,17.162881944444447,16.0,20.0,21.5,18.5
Export,P102 Chiclayo - PVH,,202602,114376,10543070,89.25505208333334,,9462132,,90420,8630391,92.71963541666666,,,,
Export,P516 Ilo - PVH,,202602,114256,6030740,51.71385416666666,,5521781,,88485,5552626,61.54885416666667,,,,
Export,P081 La Molina - PVH,FRESCOS,202604,114229,2617364,22.908618055555667,71184.0302380608,1870267,26.27368479201396,98815,2659194,26.910722222222223,28.5,31.5,30.0,27.0
Export,P115 Huancayo - PVH,,202604,114189,10422156,91.28743750000208,,9442984,,93766,9300107,99.14051388888888,,,,
Export,P231 Ventanilla - PVH,,202603,114164,8309480,72.77727822580648,,8183046,,113423,7890988,69.57148521505377,,,,
Export,P333 Ves Placita - PVH,SIN ELECTRO,202603,114099,6702904,58.74622983870969,118755.13124458835,6668770,56.155635166323776,110559,6179142,55.8901545698925,,,,
Export,P048 Higuereta - PVH,FRESCOS,202605,114041,2719355,23.816888440860218,91955.05781763323,1827384,19.872575776354758,140554,2579154,18.25226478494624,23.5,25.0,19.0,25.5
Export,P089 Risso - PVH,,202605,113845,4505835,39.57864919354824,,4697961,,84637,4542065,53.665349462365604,,,,
Export,SO02 Pucallpa - PVO,,202605,113745,10024531,82.83192204301079,,9175981,,99913,8611013,85.21036962365586,,1.0,,
Export,P159 Acho - PVH,ELECTRO,202601,113674,260641,2.2928763440860216,169774.43944613473,370715,2.1835739997693753,95272,224278,2.3540793010752687,2.5,2.5,2.5,2.5
Export,P119 Puente Piedra - PVH,SIN ELECTRO,202603,113613,9772414,86.01522849462373,129959.91595271263,10497866,80.77772135463498,109038,9487222,87.00835349462358,,,,
Export,1593 Aventura SJL - PVH,,202604,113601,6453696,56.82006944444543,,5984606,,106490,5654294,53.0967013888889,,,,
Export,1199 San Miguel - PVH,FRESCOS,202602,113601,1386611,12.194218750000001,97952.92794409092,1069437,10.917869998846877,108937,1319989,12.07984375,12.5,12.5,13.5,13.5
Export,P225 Cajamarca - PVH,,202602,113574,7252326,56.57531250000001,,6466202,,88964,6265479,60.12880208333335,,,,
Export,SO04 Jaen - PVO,SIN ELECTRO,202603,113534,6341327,55.21734543010757,139176.66163400683,6810588,48.9348457107688,108659,5986549,54.85784274193549,,,,
Export,P125 SJ Lurigancho - PVH,SIN ELECTRO,202603,113416,6481411,57.147049731182825,122887.65936038799,6287094,51.16131210508353,108252,6041195,55.806606182795726,,,,
Export,P061 Cortijo - PVH,FRESCOS,202603,113413,2733804,24.05318548387097,76426.29900993622,1753016,22.937343866043932,91572,2626432,28.477345430107537,27.5,31.5,31.5,27.0
Export,P226 Paita - PVH,,202603,113388,6806575,55.63461693548388,,6135148,,106836,6251862,54.28801075268816,,,,
Export,P133 Guardia Civil - PVH,FRESCOS,202605,113384,1456859,12.848857526881737,91669.8935742324,1227548,13.39095915504644,90557,1217906,13.437459677419358,15.5,16.5,16.0,14.5
Export,P516 Ilo - PVH,ALMACÉN FRESCOS,202605,113364,687877,6.067842741935477,182033.41466579342,963003,5.290253590353384,116533,613930,5.268299731182797,5.5,6.0,5.5,6.0
Export,P465 Sucre - PVH,SIN ELECTRO,202603,113317,9196542,81.00834677419358,98084.29516754407,8346717,85.09738559819834,112732,9077757,80.17893145161281,,,,
Export,P231 Ventanilla - PVH,,202605,113228,7840607,69.25112231182786,,7139504,,97465,6914032,70.9383669354839,,,,
Export,P225 Cajamarca - PVH,SIN ELECTRO,202603,113159,7609635,59.461895161290336,143619.653183785,7661159,53.343390369396616,116766,7537203,54.45209677419355,,,,
Export,P133 Guardia Civil - PVH,FRESCOS,202604,113051,1449267,12.819625,88143.17839623839,1180322,13.39095915504644,81322,1173832,14.434340277777777,15.5,17.5,16.0,14.0
Export,P130 Chimbote - PVH,,202603,113038,7315213,64.6831989247312,,7284371,,113640,7512620,66.09194892473113,,,,
Export,P139 Alameda Sur - PVS,,202603,112841,7288715,64.59301747311828,,7551171,,103843,6146098,59.18631720430107,,,,
Export,1593 Aventura SJL - PVH,,202602,112809,6631508,58.78526041666665,,5310382,,100473,5664677,56.38026041666665,,,,
Export,P096 San Jorge - PVS,FRESCOS,202601,112711,933470,8.281969086021505,70719.40276407886,632274,8.940605448963955,89356,894711,10.01282258064516,9.0,9.0,11.0,9.5
Export,P096 San Jorge - PVS,FRESCOS,202604,112669,1033610,9.173888888888882,67912.87792152385,607182,8.940605448963955,100562,971160,9.65732638888889,9.0,9.0,10.0,9.5
Export,P199 Grifo Kio - PVS,,202602,112510,2639017,23.455937500000008,,2417235,,91273,2376295,26.034895833333337,,,,
Export,P199 Grifo Kio - PVS,SIN ELECTRO,202602,112432,2637208,23.455937500000008,106228.11543414406,2087167,19.647967156057994,91223,2374970,26.034895833333337,,,,
Export,P064 Miraflores - PVH,,202605,112187,9859032,87.82506720430159,,9726713,,94647,8840735,93.08264112903221,,,,
Export,P089 Risso - PVH,FRESCOS,202602,112119,910233,8.118489583333334,88095.3489230994,846396,9.607725598985251,100019,915975,9.158020833333333,11.0,11.0,10.5,10.0
Export,P010 Caminos del Inca - PVS,,202604,112023,12435802,110.81277083333538,,12230346,,105546,11851028,111.65656249999994,,,,
Export,P104 Arequipa - PVH,SIN ELECTRO,202603,111909,6166319,55.10119623655919,98065.08681443018,5839488,59.54706129562846,88886,5618812,63.21381048387097,,,,
Export,P139 Alameda Sur - PVS,SIN ELECTRO,202603,111780,7220186,64.59301747311828,102593.95818133629,6587538,64.20980276983204,102614,6073334,59.18631720430107,,,,
Export,P110 Corpac - PVS,FRESCOS,202605,111746,933441,8.353239247311837,47804.55872058824,446829,9.346996605735045,72761,914077,12.562694892473118,11.5,12.5,18.0,10.0
Export,P133 Guardia Civil - PVH,,202603,111742,8123887,72.70229166666668,,7527154,,56192,3832333,68.20046370967742,,,,
Export,P177 Talara - PVH,FRESCOS,202601,111640,551426,4.939327956989247,119799.22755955165,696601,5.814740069619586,96415,586356,6.081579301075269,6.5,6.0,6.5,6.5
Export,P096 San Jorge - PVS,FRESCOS,202605,111581,1013111,9.079583333333325,65775.51396903957,588073,8.940605448963955,97458,961516,9.86595430107527,9.0,9.0,10.0,10.5
Export,P114 Pro - PVH,FRESCOS,202604,111572,1017043,9.115604166666657,194592.38350649228,1549825,7.964467244157541,78906,933005,11.824263888888892,9.0,9.5,13.0,10.5
Export,P114 Pro - PVH,,202601,111534,8808268,78.99358870967741,,8074691,,92554,7655103,82.70942204301072,,,,
Export,P102 Chiclayo - PVH,,202605,111235,10120543,81.9488776881712,,8999545,,86832,8540847,95.33755376344091,,,,
Export,P064 Miraflores - PVH,SIN ELECTRO,202605,111212,9593980,86.21200940860267,85245.26497322347,8212260,96.33684423738453,94144,8652566,91.58055779569888,,,,
Export,P010 Caminos del Inca - PVS,SIN ELECTRO,202604,111148,12285402,110.33152083333538,91841.36492602307,10609588,115.52080456171217,105436,11749283,110.80795833333327,,,,
Export,P106 Valle Hermoso - PVH,FRESCOS,202605,111061,3079413,27.66702956989254,59684.771028281575,1667703,27.941855254998973,94725,2807275,29.495309139784943,33.5,33.5,35.5,30.5
Export,P147 Juliaca - PVH,,202602,111022,10484068,82.9559375,,7943408,,79726,7726648,87.09739583333328,,,,
Export,P133 Guardia Civil - PVH,,202605,110956,7694638,69.35428763440844,,6536263,,93058,6388336,68.63777553763443,,,,
Export,P145 Piura - PVH,SIN ELECTRO,202602,110799,9453634,85.2720833333333,90530.44863565317,8836084,97.60345385298497,72109,7281746,100.9819791666666,,,,
Export,P114 Pro - PVH,,202602,110701,8793179,79.43911458333332,,8093414,,91190,7265441,79.67374999999998,,,,
Export,P333 Ves Placita - PVH,,202604,110663,6763465,61.11782638889058,,6212807,,100827,5870635,58.22488194444446,,,,
Export,P126 Santa Clara - PVH,SIN ELECTRO,202605,110607,8398835,75.93400537634402,115126.9341105577,9067366,78.75973163666902,87709,7188192,81.95522849462363,,,,
Export,P068 Primavera - PVH,FRESCOS,202601,110441,1608257,10.22277553763441,113125.71833717913,1226783,10.844421146953406,114964,1171508,9.907305107526883,12.5,12.5,12.0,12.5
Export,P107 Mercaderes - PVS,FRESCOS,202601,110431,676564,6.12655241935484,0,,7.07903343923102,76977,766780,9.96116935483871,8.0,10.0,11.0,6.5
Export,P226 Paita - PVH,FRESCOS,202603,110419,835999,7.571149193548388,128942.6129474392,1080054,8.376234851392857,62131,662825,10.668131720430107,9.5,11.0,12.0,8.0
Export,P010 Caminos del Inca - PVS,,202603,110399,13202881,119.3455309139784,,13423952,,111742,13056708,116.23979838709668,,,,
Export,P146 Tacna - PVH,SIN ELECTRO,202601,110388,10216888,80.19977150537635,109218.6781588934,8763217,80.23551278702631,100893,9508280,82.49344758064512,,,,
Export,P048 Higuereta - PVH,,202603,110226,10100796,91.55059139784943,,10271984,,100366,10145705,100.69716397849457,,,,
Export,P010 Caminos del Inca - PVS,SIN ELECTRO,202603,110202,13128116,118.87980510752678,102247.25604027543,11811685,115.52080456171217,111638,12940414,115.30590053763432,,,,
Export,P106 Valle Hermoso - PVH,FRESCOS,202601,110180,2790212,25.268776881720427,60986.35139823547,1704072,27.941855254998973,91893,2709169,29.303514784946245,33.5,33.5,33.5,33.0
Export,V094 Benavides - VIV,ALMACÉN FRESCOS,202602,110177,624605,5.669114583333334,261165.40490283258,1440240,5.5146646357539035,242973,1346006,5.539739583333334,6.5,7.0,7.5,6.0
Export,P333 Ves Placita - PVH,,202602,110154,6815411,61.88697916666669,,6143479,,104993,6209815,59.14515625,,,,
Export,P177 Talara - PVH,FRESCOS,202605,109715,556403,5.071330645161292,111954.90030607494,650989,5.814740069619586,111534,600869,5.387318548387098,6.5,6.0,5.5,6.0
Export,P048 Higuereta - PVH,SIN ELECTRO,202603,109608,9699566,88.40581317204298,102197.07173952216,8944686,87.52389756820074,99274,9644132,96.75199596774189,,,,
Export,P261 El Agustino - PVH,ALMACÉN FRESCOS,202605,109570,210432,1.920530913978494,114524.41499806446,350102,3.0570035996771256,66261,187043,2.822815860215054,3.5,3.5,3.0,2.0
Export,P142 Chincha - PVH,FRESCOS,202603,109470,695091,6.349630376344087,138759.49725002688,806850,5.814740069619586,88225,573837,6.504260752688172,6.5,7.5,7.5,7.5
Export,P104 Arequipa - PVH,,202602,109324,6256659,57.23020833333332,,5323638,,88940,5987535,67.06791666666668,,,,
Export,P104 Arequipa - PVH,,202604,109172,6570303,60.20515277777908,,5417520,,87396,5536075,63.34436111111115,,,,
Export,P143 Nvo Chimbote - PVH,,202603,109158,5149085,47.1196438172043,,5474073,,104398,5437195,51.66465725806451,,,,
Export,P465 Sucre - PVH,,202605,109070,9709352,88.90108198924737,,9189569,,116346,9138898,78.28450940860212,,,,
Export,SO03 Huanuco - PVO,,202602,109020,8424934,72.81031250000001,,7824592,,97060,6425955,66.20604166666668,,,,
Export,P231 Ventanilla - PVH,FRESCOS,202605,108945,839480,7.705551075268834,194204.87454552174,1342240,6.911462789701389,91598,724032,7.9044489247311835,8.0,7.5,8.5,8.5
Export,P001 Los Olivos - PVH,FRESCOS,202604,108919,979188,8.990041666666665,100119.97586625461,961925,9.607725598985251,108049,928949,8.597458333333334,11.0,11.5,11.0,10.5
Export,P146 Tacna - PVH,SIN ELECTRO,202605,108847,10415465,83.41567876344027,110941.52572225253,8901450,80.23551278702631,95092,8829788,84.36895833333332,,,,
Export,P724 Tumbes - PVH,,202605,108634,6972774,57.93271505376401,,7471549,,101268,6931954,60.25329973118275,,,,
Export,P145 Piura - PVH,,202604,108452,11096856,102.31268055555807,,10246686,,82244,9703369,117.96380555555555,,,,
Export,P115 Huancayo - PVH,,202601,108357,9802777,90.478434139785,,10008295,,100241,9368802,93.2900537634408,,,,
Export,P081 La Molina - PVH,FRESCOS,202605,108330,2677707,24.71804435483874,69238.80800507068,1819159,26.27368479201396,93506,2657625,28.42183467741936,28.5,31.5,31.0,30.0
Export,1593 Aventura SJL - PVH,FRESCOS,202601,108277,860096,7.936438172043012,154437.71282321474,1044792,6.765132179184598,97258,779934,8.01918682795699,8.0,8.0,9.5,9.0
Export,P118 Alfonso Ugarte - PVH,ALMACÉN FRESCOS,202601,108143,351430,3.2496841397849465,185133.09889781443,485102,2.6202887997232507,86723,374817,4.322029569892473,3.0,4.0,5.0,4.0
Export,P089 Risso - PVH,SIN ELECTRO,202605,107887,4148033,38.44792338709662,75147.9461324669,3905368,51.96906119451114,79578,4158366,52.25514112903227,,,,
Export,P516 Ilo - PVH,SIN ELECTRO,202603,107884,5638369,51.74938172043012,95243.06777197751,4996611,52.46168143767106,91923,5299143,57.08208333333333,,,,
Export,P122 Ica - PVH,,202603,107881,7356223,68.18785618279573,,6851115,,108560,7136134,65.73451612903226,,,,
Export,SO04 Jaen - PVO,FRESCOS,202603,107864,867684,7.465961021505376,157309.61937580942,1387013,8.81708931725564,86238,728558,8.149448924731184,10.0,10.0,8.5,9.0
Export,P147 Juliaca - PVH,SIN ELECTRO,202603,107859,10790437,86.02934139784946,115611.60761509379,9213617,79.69456323775839,89693,8884885,83.52378360215056,,,,
Export,P132 El Ejercito - PVS,,202603,107730,4505513,41.82217741935483,,4652270,,101315,4555194,44.960557795698925,,,,
Export,P231 Ventanilla - PVH,FRESCOS,202601,107679,735893,6.834126344086022,172228.00206256038,1190347,6.911462789701389,109116,662996,6.076075268817204,8.0,7.5,7.5,9.0
Export,P146 Tacna - PVH,SIN ELECTRO,202602,107581,10454935,79.90833333333332,106405.91253603202,8537533,80.23551278702631,90749,9220893,88.20364583333334,,,,
Export,1198 Cusco Wanchaq - PVH,ELECTRO,202602,107541,224396,2.0866145833333336,134064.75678473452,359793,2.68372618597827,99758,208352,2.023229166666667,3.0,3.0,2.5,2.5
Export,V290 Asia - VIV,ABARROTES,202603,107456,1609518,14.96960349462366,67376.84995515694,1502504,22.3,91249,1706333,18.69978494623656,21.0,18.0,18.0,16.0
Export,1593 Aventura SJL - PVH,SIN ELECTRO,202605,107379,5660574,52.71588037634424,100885.98452202919,5246773,52.0069536274816,91830,4869236,53.02424731182797,,,,
Export,P159 Acho - PVH,ALMACÉN FRESCOS,202602,107361,238822,2.224479166666667,157989.46897903905,344982,2.1835739997693753,106834,228653,2.1402604166666666,2.0,2.5,2.0,2.0
Export,1198 Cusco Wanchaq - PVH,ELECTRO,202601,107035,223605,2.0890860215053766,150277.0997679066,403303,2.68372618597827,167967,333796,1.9200604838709676,3.0,3.0,2.0,3.0
Export,SO02 Pucallpa - PVO,SIN ELECTRO,202603,106967,9087329,81.45431451612899,105034.71439530609,8605828,81.9331745646617,91941,7712822,83.4817271505375,,,,
Export,P114 Pro - PVH,FRESCOS,202603,106909,1051472,9.835235215053764,215914.35734279285,1719643,7.964467244157541,88706,982153,11.072043010752688,9.0,9.5,13.5,10.5
Export,P125 SJ Lurigancho - PVH,ALMACÉN FRESCOS,202601,106908,548897,5.1342741935483875,211923.62968194243,985663,4.651028373189411,83696,502733,6.006639784946237,5.5,5.5,6.5,6.0
Export,P119 Puente Piedra - PVH,FRESCOS,202601,106904,1131608,10.585241935483872,199728.92440007234,1898076,9.50326133583941,114936,1083542,9.427325268817205,11.0,11.0,11.0,12.0
Export,SO04 Jaen - PVO,SIN ELECTRO,202605,106547,5470282,50.38706317204352,122231.04102244503,5981357,48.9348457107688,96286,4912997,50.65351478494625,,,,
Export,P231 Ventanilla - PVH,FRESCOS,202603,106539,833388,7.822405913978496,207262.65013457317,1432488,6.911462789701389,97113,778789,8.019375,8.0,7.5,8.5,8.5
Export,1593 Aventura SJL - PVH,,202601,106480,6201908,58.23778897849461,,5350862,,99825,5440157,54.49702284946238,,,,
Export,P146 Tacna - PVH,SIN ELECTRO,202604,106409,10385863,81.09393055555796,121732.88497982062,9767300,80.23551278702631,91933,10098991,84.84709722222227,,,,
Export,1198 Cusco Wanchaq - PVH,FRESCOS,202602,106335,601819,5.659635416666666,65555.34793233468,381187,5.814740069619586,68621,385649,5.62,6.5,6.5,6.5,6.0
Export,P068 Primavera - PVH,FRESCOS,202604,105969,2019090,11.421131944444431,0,,10.844421146953406,110144,1180499,10.664791666666668,12.5,12.5,12.5,13.5
Export,P723 Puruchuco - PVH,,202603,105964,9971997,94.10761424731187,,9252924,,88006,7663921,87.08366935483868,,,,
Export,P064 Miraflores - PVH,,202604,105948,9163427,86.44475000000189,,9492874,,101661,9618403,94.19647222222221,,,,
Export,P145 Piura - PVH,,202601,105915,9845990,92.96065860215047,,9521011,,91678,9224309,100.61629704301075,,,,
Export,SO02 Pucallpa - PVO,FRESCOS,202601,105852,1460285,13.795551075268817,96793.83642462564,1603460,16.565723819084607,69957,1404681,19.634482526881722,17.0,20.0,21.0,19.5
Export,P216 Proceres - PVS,,202603,105768,1258609,11.899764784946232,,1189744,,83055,1158814,13.952298387096777,,,,
Export,P216 Proceres - PVS,MULTIFUNCIONAL,202603,105768,1258609,11.899764784946232,90829.58151218992,1189744,13.098644770705329,88348,1158814,13.116532258064519,14.0,15.0,14.0,14.0
Export,P236 Pisco - PVH,SIN ELECTRO,202603,105724,5355668,50.65699596774193,119452.00161903536,5792704,48.49399124490601,91130,4753991,52.15503360215054,,,,
Export,P143 Nvo Chimbote - PVH,,202605,105498,4841751,45.69198252688226,,4879210,,94142,4621822,48.90073924731182,,,,
Export,P084 Comas - PVH,,202603,105327,7165029,68.03915322580644,,7247932,,102072,7340456,71.91465053763443,,,,
Export,P001 Los Olivos - PVH,FRESCOS,202602,105279,880376,8.362291666666668,104848.83254850609,1007359,9.607725598985251,88799,816366,9.193385416666667,11.0,11.5,10.0,9.5
Export,P203 Rimac Alcazar - PVH,FRESCOS,202603,105239,1279382,12.156948924731186,106640.4419417066,1071144,10.044440398939127,105044,1154748,10.99296370967742,11.5,11.0,12.5,14.0
Export,P064 Miraflores - PVH,SIN ELECTRO,202604,105219,8944980,84.96804166666855,85931.3396648247,8278354,96.33684423738453,101559,9417771,92.315125,,,,
Export,SO04 Jaen - PVO,SIN ELECTRO,202601,105170,5395721,51.092284946236575,118522.14193297556,5799863,48.9348457107688,97438,4828402,49.11502016129033,,,,
Export,P229 Salaverry - PVH,,202601,104947,9145687,87.14562500000005,,8798808,,94129,8654320,91.92571236559138,,,,
Export,P068 Primavera - PVH,FRESCOS,202602,104894,1586922,10.444947916666667,98953.17087546624,1073090,10.844421146953406,108213,1066257,9.774999999999999,12.5,12.5,11.5,11.5
Export,P229 Salaverry - PVH,,202605,104885,9618942,91.70291666666704,,9215483,,107420,9008388,83.86108198924724,,,,
Export,P216 Proceres - PVS,SIN ELECTRO,202603,104816,1247280,11.899764784946232,74037.08736486174,1034438,13.971887755419019,81606,1138588,13.952298387096777,,,,
Export,P052 Brasil - PVH,FRESCOS,202603,104777,930887,8.884495967741938,95493.40936252057,750661,7.860866399169751,86667,826125,9.532184139784947,9.5,11.0,10.5,9.5
Export,P221 Barranca - PVH,,202603,104742,3340842,31.896055107526873,,3244079,,101057,3275379,32.41127016129033,,,,
Export,1593 Aventura SJL - PVH,FRESCOS,202602,104555,842728,8.06015625,147203.16857431005,995849,6.765132179184598,107654,744302,6.913854166666667,8.0,8.0,8.5,9.0
Export,P225 Cajamarca - PVH,,202601,104552,6288050,54.560295698924726,,6127396,,91629,6384607,56.75217069892471,,,,
Export,P291 La Curva - PVH,,202605,104477,8047741,77.04097446236582,,7728624,,96590,7244880,75.00683467741933,,,,
Export,P145 Piura - PVH,,202605,104467,10814175,103.51715725806233,,10458903,,88848,9892805,111.32272177419355,,,,
Export,P143 Nvo Chimbote - PVH,,202601,104369,4847404,46.402379032258075,,4908889,,94175,4611334,48.96556451612903,,,,
Export,P135 Colonial - PVH,ELECTRO,202601,104365,300401,2.8783736559139785,223471.63135675946,585560,2.6202887997232507,147986,381607,2.578662634408602,3.0,3.0,2.5,3.5
Export,P117 Izaguirre - PVH,SIN ELECTRO,202603,104357,6827634,65.4259610215054,104609.84920223994,6665294,63.71573795326033,99287,6563410,66.10559139784942,,,,
Export,P202 LurIn - PVH,SIN ELECTRO,202603,104288,6842866,65.6151680107527,95553.72872147216,6108848,63.931030804737844,90083,6156163,68.33844086021503,,,,
Export,P516 Ilo - PVH,SIN ELECTRO,202601,104278,5590600,50.937936827957,93114.5116403432,4884944,52.46168143767106,88011,5004486,56.65041666666667,,,,
Export,P139 Alameda Sur - PVS,,202605,104197,6795114,65.21403225806455,,6401465,,97919,6136818,62.672345430107505,,,,
Export,SO03 Huanuco - PVO,SIN ELECTRO,202603,104171,8008071,73.02928763440858,127839.94664398822,8002951,62.60133415251504,101749,7561361,68.87299059139777,,,,
Export,P133 Guardia Civil - PVH,SIN ELECTRO,202603,104104,7273256,69.86545698924732,94803.0789761805,6429424,67.81872862394488,52901,3516553,66.47464381720431,,,,
Export,SO05 Tarapoto - PVO,FRESCOS,202605,104081,1713553,15.972983870967754,97755.27122518427,1379067,14.107342907609024,105790,2049345,19.12905241935484,16.5,21.0,23.0,17.5
Export,P465 Sucre - PVH,,202601,104072,8421251,80.79848790322586,,9751690,,114960,9172575,79.4221975806451,,,,
Export,P089 Risso - PVH,,202603,104067,5004846,48.092634408602144,,5184758,,93543,5149693,55.05137768817204,,,,
Export,P291 La Curva - PVH,,202602,103990,7142513,68.68463541666665,,5978769,,73610,5196120,70.5821875,,,,
Export,P516 Ilo - PVH,,202604,103979,5315261,50.582534722221894,,4977930,,85618,5041733,56.73747916666669,,,,
Export,P107 Mercaderes - PVS,FRESCOS,202602,103885,615126,5.92125,0,,7.07903343923102,78127,712576,9.120729166666667,8.0,10.0,10.5,6.5
Export,P147 Juliaca - PVH,,202601,103868,10463475,85.76152553763443,,8530156,,94518,9296579,85.57796370967742,,,,
Export,P125 SJ Lurigancho - PVH,,202604,103783,5786461,55.754708333333504,,5686640,,90688,5193865,57.271763888888884,,,,
Export,P291 La Curva - PVH,,202604,103768,7450103,71.78869444444675,,7056157,,91553,6731932,73.50092361111112,,,,
Export,P193 Trujillo Mansiche - PVS,MULTIFUNCIONAL,202605,103680,990495,9.553353494623666,98776.9487424187,1164460,11.788780293634797,93621,1103021,11.742688172043014,13.5,13.5,12.5,11.0
Export,P465 Sucre - PVH,SIN ELECTRO,202604,103653,7970788,76.77045833333514,84694.72072068672,7207299,85.09738559819834,103790,7707398,73.89423611111116,,,,
Export,P089 Risso - PVH,,202604,103649,4339266,41.86520138888897,,4412352,,80091,4308565,53.79611805555558,,,,
Export,P769 Chiclayo Aventura - PVH,,202601,103626,5343963,51.49215053763442,,5186665,,80642,4628856,57.39981182795697,,,,
Export,P123 El Chacarero - PVH,,202603,103607,12043044,113.39538978494626,,10859350,,81573,10324757,124.59134408602138,,,,
Export,P259 Moquegua - PVH,,202605,103452,6471766,61.51301747311833,,5917459,,86017,5730656,64.9563306451613,,,,
Export,P064 Miraflores - PVH,,202601,103414,9615614,92.90919354838714,,9986924,,95075,9837138,102.92305107526877,,,,
Export,P231 Ventanilla - PVH,,202604,103380,7168344,69.34627777777993,,6584202,,94601,6302287,66.61997222222224,,,,
Export,P291 La Curva - PVH,,202601,103325,7085144,68.57008064516131,,6639646,,94405,6778287,71.79995967741934,,,,
Export,P229 Salaverry - PVH,,202603,103281,10031985,97.12739919354844,,9683177,,105616,9287982,87.94135752688169,,,,
Export,SO02 Pucallpa - PVO,,202604,103261,9417281,86.16270833333422,,8507946,,93547,8053471,85.19184722222228,,1.0,,
Export,P139 Alameda Sur - PVS,SIN ELECTRO,202605,103225,6731741,65.21403225806455,83847.90310911094,5383857,64.20980276983204,96601,6054182,62.672345430107505,,,,
Export,P291 La Curva - PVH,SIN ELECTRO,202603,103223,7358343,71.28587365591403,103761.21730428518,7195073,69.34260483664212,95224,7010002,73.61624327956986,,,,
Export,P516 Ilo - PVH,SIN ELECTRO,202602,103205,5249208,49.66807291666666,89682.28176578369,4704883,52.46168143767106,80999,4845401,58.506354166666675,,,,
