Export,Tienda,Área,Periodo,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,ProdAA,VtaNetaAA,JEqAA,CAPO,CAPO AA,CAPE AA,CAPE
Export,P192 Sullana - PVH,INVENTARIOS,202510,23289002,2109001,0.09055779569892473,1197672.73006993,2635673,1.7609156717435313,1140641,2163860,1.8970564516129036,2.0,2.0,2.0,
Export,P192 Sullana - PVH,INVENTARIOS,202509,22737433,2117739,0.0931388888888889,1293036.5273492285,2590902,1.6378030977527311,1231463,2304838,1.8716250000000003,2.0,2.0,2.0,2.0
Export,SO04 Jaen - PVO,INVENTARIOS,202512,15314483,10278472,0.6702688172043008,12050471.170871438,10111562,0.8529518708650381,11476639,9436304,0.8178427419354839,2.0,2.0,2.0,2.0
Export,SO06 Tarapoto 2 - PVO,ALMACÉN FRESCOS,202512,15067223,1135916,0.07526881720430108,0,,Infinity,,,,1.0,,,1.0
Export,P229 Salaverry - PVH,INVENTARIOS,202512,14178359,9562674,0.6744556451612904,10937236.261013705,10280759,0.8743227312448763,10416415,9226162,0.8854435483870968,2.0,3.0,2.0,1.5
Export,P223 Cusco Mall - PVH,INVENTARIOS,202512,12921380,11538224,0.8877016129032255,11247976.035979662,13009248,1.0258044169983918,10712358,11679986,1.082600806451613,3.0,3.0,3.0,2.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202512,12446091,13558284,1.089422043010748,4919809.984452598,13272640,2.7558552043364255,4685533,12374027,2.640900537634409,3.0,3.0,3.0,1.0
Export,P147 Juliaca - PVH,INVENTARIOS,202512,12019418,13235310,0.8881720430107519,11317395.38003539,9915938,1.1694660763860858,10778472,12411762,0.9038844086021506,2.0,2.0,2.0,2.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202511,11889915,5785599,0.4865972222222224,3552943.8211287316,5478116,1.6283959925271148,3383756,5642601,1.6675555555555557,2.0,2.0,2.0,1.0
Export,P119 Puente Piedra - PVH,INVENTARIOS,202512,11493618,12990545,1.1303024193548383,9404737.81109997,13435391,1.3812766725583643,8956893,12188507,1.3604368279569892,2.0,3.0,3.0,3.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202509,11351882,6744891,0.5890694444444445,2898016.454545454,6833857,2.327416374541572,2760016,7033659,2.5410000000000004,3.0,3.0,3.0,1.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202509,10817253,5791061,0.5353541666666667,4232148.888108583,6381448,1.3683501155338895,4030618,5803138,1.4397638888888888,2.5,2.5,2.0,1.5
Export,P145 Piura - PVH,INVENTARIOS,202512,10736349,12843527,1.1957862903225793,9669084.124071488,13084169,1.3283085217994575,9208652,12426916,1.3476881720430107,3.0,3.0,3.0,3.0
Export,P068 Primavera - PVH,RECEPCIÓN,202511,10329963,5724265,0.45752777777777787,1731823.872647785,4875858,3.305339197829725,1649356,5109456,3.0689166666666674,2.5,3.5,3.5,0.5
Export,P126 Santa Clara - PVH,INVENTARIOS,202512,10300885,13257929,1.2870497311827949,15912767.521639157,11402279,0.8331629669051003,15155017,12526314,0.8265456989247312,3.0,3.0,2.0,2.5
Export,P115 Huancayo - PVH,INVENTARIOS,202512,9918461,12798142,1.2867674731182783,11869513.861132827,13103422,1.0782364248217444,11304299,12845413,1.13119623655914,3.0,3.0,3.0,3.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202511,9216898,8791064,0.9537986111111111,3197065.03461282,7559131,2.749729587863902,3044824,7772582,2.551840277777778,3.0,3.0,3.0,1.0
Export,P146 Tacna - PVH,INVENTARIOS,202512,9197232,13268296,1.2189784946236557,9180843.739842582,11617080,1.4452153054755619,8743661,13303950,1.3567674731182797,3.0,3.0,3.0,3.0
Export,P068 Primavera - PVH,RECEPCIÓN,202512,9102684,7646367,0.6985887096774194,2097157.545352305,6845366,3.6460620504862806,1997293,6975956,3.455073924731183,2.5,3.5,3.5,1.0
Export,1593 Aventura SJL - PVH,INVENTARIOS,202512,8727103,7783913,0.8917473118279566,5117513.869794721,5777404,1.5210341189192003,4873823,7271134,1.4918750000000003,2.0,2.0,3.0,2.0
Export,P225 Cajamarca - PVH,INVENTARIOS,202512,8652026,7626263,0.7962029569892468,5423784.09775768,6336540,1.4060779840320112,5165509,7737077,1.2692674731182798,2.0,3.0,3.0,2.0
Export,P723 Puruchuco - PVH,INVENTARIOS,202512,8643303,11693662,1.3530040322580636,9094675.659588126,11554059,1.2857701206388679,8661596,10664648,1.2312567204301075,3.0,3.0,3.0,3.0
Export,P172 Puno - PVH,RECEPCIÓN,202512,8471246,9549579,1.0085551075268817,1526771.668912317,9075372,6.254752570044206,1454068,9487943,5.488508064516129,3.0,4.0,5.0,1.0
Export,P724 Tumbes - PVH,INVENTARIOS,202512,8371246,8709422,0.8919825268817201,9024980.758099576,7466514,0.9650349317569044,8595220,8992355,0.9089650537634408,2.0,2.0,2.0,2.0
Export,SO03 Huanuco - PVO,INVENTARIOS,202512,8368453,11480966,1.3120766129032257,8027037.47527137,11268921,1.430286876742389,7644798,10726107,1.3478293010752689,3.0,3.0,3.0,2.5
Export,P114 Pro - PVH,INVENTARIOS,202512,8305932,11069402,1.3328225806451608,8575170.971901938,11867815,1.2908666166856442,8166829,10295968,1.2607056451612904,3.0,3.0,4.0,4.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202510,8262171,4516043,0.546592741935484,2415739.7193372143,5292564,1.8694242942857389,2300704,4833644,2.100940860215054,2.0,2.0,2.0,1.0
Export,P130 Chimbote - PVH,INVENTARIOS,202512,8161797,7285421,0.8911827956989238,8341087.991304802,7940601,0.8734377898416508,7943893,7210805,0.9045900537634408,2.0,2.0,2.0,2.0
Export,P102 Chiclayo - PVH,INVENTARIOS,202512,8137654,11009923,1.2791935483870964,9924964.314037267,11587471,1.1093161185907978,9452347,11289731,1.1739583333333334,3.0,3.0,3.0,3.0
Export,P048 Higuereta - PVH,RECEPCIÓN,202511,8135321,8955478,1.0990486111111113,3562186.965780872,9797451,2.5140391551673806,3392559,8990154,2.6323402777777782,4.0,4.0,3.0,2.0
Export,P224 Brena - PVH,INVENTARIOS,202512,7997301,7162045,0.8955577956989248,6142107.358025788,7869304,1.1660566386293258,5849626,7430522,1.2695967741935483,3.0,3.0,3.0,2.0
Export,V095 Monterrico - VIV,INVENTARIOS,202512,7934030,3536187,0.44507392473118235,11360911.008362556,4041134,0.31125911974815035,10819915,3773736,0.34877688172043014,1.0,1.0,1.0,1.0
Export,1198 Cusco Wanchaq - PVH,INVENTARIOS,202512,7874686,3142148,0.39901881720430105,6939771.388905617,2485625,0.4527739869101809,6609306,2689592,0.4062163978494624,2.0,2.0,1.0,1.0
Export,SO03 Huanuco - PVO,RECEPCIÓN,202507,7754071,8667110,1.0509408602150538,3660331.2461972954,8471773,2.3678484915823472,3486030,8406528,2.3486223118279574,3.0,3.0,3.0,1.0
Export,SO02 Pucallpa - PVO,INVENTARIOS,202512,7725511,10748839,1.334233870967741,7481407.197252004,10140105,1.4367402771430693,7125150,10898374,1.355826612903226,3.0,3.0,3.0,3.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202508,7706200,7583978,0.9841397849462366,2525473.584016998,7823391,3.002992443871453,2405213,7668297,3.188198924731183,3.0,3.0,3.0,1.0
Export,P769 Chiclayo Aventura - PVH,INVENTARIOS,202512,7525558,6493680,0.8372715053763441,5024125.694600371,6714574,1.2924995879340797,4784882,6453091,1.3207795698924731,2.0,2.0,3.0,2.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202512,7524980,9340902,1.2362903225806452,7377145.453388483,10125301,1.2661946668964645,7025853,9462102,1.3307056451612904,3.0,3.0,2.5,2.5
Export,P723 Puruchuco - PVH,RECEPCIÓN,202507,7490798,7964007,1.063172043010753,3013123.6793224593,8986765,2.6431067349319073,2869642,8607382,2.999462365591398,3.0,3.0,3.0,1.0
Export,P143 Nvo Chimbote - PVH,INVENTARIOS,202512,7412533,5990503,0.7980376344086021,4423905.480428824,6521697,1.3541210332141453,4213243,5735325,1.3559206989247312,3.0,3.0,3.0,2.0
Export,P139 Alameda Sur - PVS,RECEPCIÓN,202512,6937213,7816020,1.1266801075268817,2634419.968338649,7788591,2.9668845263608583,2508971,7327512,2.9205241935483874,1.0,3.0,3.0,1.0
Export,P195 San Borja - PVH,INVENTARIOS,202512,6893382,9248952,1.3315524193548383,7364256.846550889,10549209,1.2559246808904856,7013578,9540092,1.3598252688172043,2.0,3.0,3.0,3.0
Export,P333 Ves Placita - PVH,INVENTARIOS,202512,6799582,8472268,1.2421236559139777,6829649.46132552,8203936,1.2405128430055141,6504428,7938186,1.2201545698924732,3.0,3.0,3.0,3.0
Export,P291 La Curva - PVH,INVENTARIOS,202512,6766587,9020637,1.332258064516128,7907752.175439718,9090328,1.140733394252887,7531193,8862918,1.1768279569892475,3.0,3.0,3.0,3.0
Export,P048 Higuereta - PVH,INVENTARIOS,202512,6712644,9080526,1.3341397849462358,7000863.539983353,10427130,1.2970579912234077,6667489,9094119,1.3563440860215055,3.0,3.0,3.0,3.0
Export,P192 Sullana - PVH,RECEPCIÓN,202508,6688773,2769008,0.41397849462365593,2954976.455076207,3126650,0.9370660179857807,2814263,3075337,1.0926209677419356,2.0,2.0,1.0,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202510,6630001,7023880,1.0594086021505378,2366402.382745263,7194923,2.968168001019166,2253717,7034216,3.121162634408602,3.0,3.0,3.0,1.0
Export,P106 Valle Hermoso - PVH,INVENTARIOS,202512,6598343,5881506,0.8893951612903221,6894800.659881803,6600603,0.8530350143728196,6566477,5954642,0.8995094086021507,2.0,2.0,2.0,2.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202512,6585588,5843558,0.8873252688172034,5136863.5441887565,6028526,1.1375731980676642,4892251,5530644,1.1304905913978496,2.0,2.0,2.0,2.0
Export,P158 Villa el Salvador - PVS,INVENTARIOS,202512,6559009,2918318,0.44493279569892474,7248940.490215128,3051162,0.40258545699737047,6903753,2807990,0.40673387096774194,2.0,2.0,1.0,1.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202511,6547840,9525226,1.4462777777777776,3217473.7595332353,9324251,2.9604672024992182,3064261,8595530,2.799416666666667,3.0,3.0,3.0,2.0
Export,SO05 Tarapoto - PVO,INVENTARIOS,202512,6412616,9015543,1.3463709677419344,10185182.74035589,12387282,0.8851626308361139,9700174,12601501,1.2187432795698925,3.0,3.0,3.0,3.0
Export,P142 Chincha - PVH,RECEPCIÓN,202512,6319202,6200250,0.9811760752688126,3988768.7190801846,6398965,1.5544269639754358,3798827,5984047,1.5752352150537636,2.0,2.0,2.0,1.0
Export,P096 San Jorge - PVS,INVENTARIOS,202512,6299767,2800602,0.4445564516129028,6742427.433312538,3207143,0.4153700188396497,6421359,2905406,0.4524596774193549,1.0,1.0,1.0,1.0
Export,P201 Huaral - PVH,RECEPCIÓN,202510,6233390,3299508,0.5293279569892473,3786247.556957067,3502858,0.8714453084128896,3605950,3378276,0.9368615591397851,2.0,2.0,1.0,1.0
Export,P201 Huaral - PVH,RECEPCIÓN,202508,6214967,3420289,0.5503091397849463,3060560.2984837503,3529703,1.1175368483001182,2914819,3591871,1.2317271505376344,2.0,2.0,1.0,1.0
Export,P061 Cortijo - PVH,INVENTARIOS,202512,6199300,7301966,1.1747110215053755,6477475.246846847,8761243,1.1272857775187182,6169024,7603487,1.2218951612903228,3.0,3.0,3.0,3.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202512,6198153,12340823,1.9910483870967695,4989533.778028041,12977898,2.4733418148894324,4751937,11912844,2.5063104838709678,2.0,4.0,2.0,2.0
Export,P122 Ica - PVH,INVENTARIOS,202512,6062014,7716841,1.2730779569892465,6272599.781925373,8295837,1.2302460205154866,5973905,7819986,1.3086424731182795,2.0,2.0,3.0,2.5
Export,P203 Rimac Alcazar - PVH,INVENTARIOS,202512,6051578,5304723,0.8764583333333325,6051840.618049338,5410159,0.8765470333403866,5763658,5209680,0.9038844086021506,2.0,2.0,2.0,2.0
Export,P037 Jockey Plaza - PVH,INVENTARIOS,202512,6021661,5969314,0.9909139784946186,5091029.181769675,6782736,1.172516066373249,4848599,6155766,1.2695967741935485,3.0,4.0,3.0,2.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202510,5990344,8406490,1.403340053763441,2904140.295712098,9176907,2.8946568670983304,2765848,8156575,2.9490322580645163,4.0,4.0,3.0,2.0
Export,P172 Puno - PVH,INVENTARIOS,202512,5985263,8024364,1.1978091397849455,5244521.871641067,7678375,1.530046743324781,4994783,7481382,1.3567674731182797,3.0,3.0,3.0,3.0
Export,P225 Cajamarca - PVH,RECEPCIÓN,202507,5909632,5974456,0.9833870967741937,2602458.1407958698,5992597,2.2956970782142623,2478532,6173517,2.477849462365591,3.5,3.0,3.0,1.5
Export,P724 Tumbes - PVH,RECEPCIÓN,202511,5895688,7268937,1.0703680555555557,4195722.324561131,5590889,1.732463847154214,3995926,7158379,1.5645486111111113,2.0,2.0,2.0,1.0
Export,P105 Salamanca - PVS,INVENTARIOS,202512,5877967,2609217,0.4438978494623656,6186496.455501197,2992335,0.42176000564581506,5891901,2662799,0.4519422043010753,1.0,1.0,1.0,1.0
Export,P202 LurIn - PVH,INVENTARIOS,202512,5791971,8253098,1.4224395161290269,4790108.933914764,8498376,1.7229457938976502,4562009,8031106,1.7584206989247313,3.0,3.0,3.0,3.0
Export,P141 Chosica - PVH,INVENTARIOS,202512,5790187,5252411,0.9070833333333326,5590435.784683071,5241025,0.9395351118048422,5324225,4895889,0.9195497311827958,1.0,2.0,2.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202512,5721698,5613454,0.9810819892473119,4658970.862282479,6567747,1.204870046611519,4437115,5973585,1.3462768817204303,1.0,2.0,2.0,1.0
Export,P084 Comas - PVH,INVENTARIOS,202512,5675768,7050915,1.2418884408602147,6094469.262412825,9294056,1.156936611935346,5804256,7869565,1.355826612903226,3.0,3.0,3.0,3.0
Export,P089 Risso - PVH,RECEPCIÓN,202510,5669822,4139846,0.7301545698924732,2860011.9590450926,4828900,1.4474926081715482,2723821,4347679,1.5961693548387097,1.0,2.0,2.0,1.0
Export,SO04 Jaen - PVO,INVENTARIOS,202509,5645698,6730070,1.1913611111111113,3300589.7056534667,6170767,2.0390509000474353,3143419,6030338,1.9114375000000003,2.0,2.0,2.0,2.0
Export,P147 Juliaca - PVH,INVENTARIOS,202511,5644002,10927327,1.6325555555555555,4401749.912798875,6930859,2.482496206389836,4192143,9627428,1.8663750000000001,2.0,2.0,2.0,2.0
Export,P112 Ceres - PVH,INVENTARIOS,202512,5606236,4974291,0.8872782258064512,5736162.6272388045,5129164,0.8671810046631221,5463012,4959005,0.9077419354838712,2.0,2.0,2.0,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202512,5577409,10790384,1.9311626344086021,4354354.248398602,12764237,2.478067544451252,4147004,10878156,2.6115456989247314,2.0,2.5,2.5,2.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202512,5567560,7239626,1.2987634408602107,3473084.029728426,7429222,2.084494909432437,3307699,7099135,2.144502688172043,2.0,2.0,2.0,2.0
Export,V090 Pezet - VIV,INVENTARIOS,202512,5558235,2465981,0.4436626344086017,5875982.307116452,2596874,0.41967133342342244,5596174,2539252,0.40720430107526884,1.0,1.0,1.0,1.0
Export,P201 Huaral - PVH,INVENTARIOS,202512,5497924,4790509,0.8713306451612899,6351633.182191305,4839351,0.7542169380044835,6049174,4908856,0.811491935483871,2.0,2.0,2.0,2.0
Export,P133 Guardia Civil - PVH,INVENTARIOS,202512,5493981,7364773,1.3299059139784937,5631256.198515938,8180680,1.3078383615259617,5363101,7252183,1.3503696236559142,3.0,3.0,3.0,3.0
Export,P068 Primavera - PVH,INVENTARIOS,202512,5480070,5757736,0.8858198924731183,4360898.933035715,5340614,1.3203094404189546,4153237,5494288,1.3066666666666666,3.0,3.0,3.0,2.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202507,5463353,5814139,1.0642069892473118,3053039.309698439,6432024,1.9043773106787434,2907656,5919367,2.035786290322581,2.0,2.0,2.0,1.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202508,5459391,5588701,1.022856182795699,11264202.593999999,6047621,0.4961470218031131,10727812,5652288,0.5268817204301076,1.0,1.0,1.0,1.0
Export,P125 SJ Lurigancho - PVH,INVENTARIOS,202512,5431253,7254390,1.3333870967741928,8736538.497229034,8224655,0.8303505527161442,8320513,7506811,0.9014852150537636,3.0,3.0,2.0,3.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202507,5427456,9609880,1.7706048387096776,3698836.3710628166,10235669,2.5980818116695206,3522701,10032459,2.8443145161290326,3.0,3.0,3.0,2.0
Export,SO04 Jaen - PVO,INVENTARIOS,202511,5423565,7459208,1.3527013888888888,3856470.9621021585,6359500,1.9342056671247414,3672829,6197413,1.6816041666666668,2.0,2.0,2.0,2.0
Export,P135 Colonial - PVH,INVENTARIOS,202512,5411809,4076885,0.7529704301075268,5704821.590416667,4866431,0.7146384659686147,5433163,4460500,0.8129032258064517,3.0,2.0,2.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202509,5407651,4038238,0.7467638888888889,2483501.646429975,4838014,1.6260259604840421,2365240,4389704,1.855243055555556,1.0,2.0,2.0,1.0
Export,P066 Ate - PVH,INVENTARIOS,202512,5393840,6698002,1.2416061827956981,4957364.553135725,6796104,1.3511214957478275,4721300,6442670,1.3569556451612903,3.0,3.0,3.0,3.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202507,5384134,5552466,1.0300537634408602,6211952.171260997,6386710,0.8938359708704704,5916145,5884099,0.9945833333333334,1.0,1.0,1.0,1.0
Export,P061 Cortijo - PVH,RECEPCIÓN,202510,5337581,7561235,1.413454301075269,3031113.5936820614,8515354,2.49454024941868,2886775,7654814,2.6269287634408602,3.0,3.0,3.0,1.5
Export,P229 Salaverry - PVH,RECEPCIÓN,202508,5322996,8808163,1.6547379032258065,7219102.204993215,9124119,1.2201189552223932,6875335,8822377,1.2831922043010753,4.0,4.0,2.0,2.0
Export,P104 Arequipa - PVH,INVENTARIOS,202512,5309233,6752815,1.2656451612903217,5907204.31900852,7063060,1.1431489982952558,5625909,6844671,1.2146505376344088,2.5,3.0,3.0,2.5
Export,P259 Moquegua - PVH,INVENTARIOS,202512,5279135,7232397,1.3331048387096767,5185624.267608267,6795807,1.3947014046460704,4938690,6843939,1.3589314516129032,3.0,3.0,3.0,3.0
Export,P123 El Chacarero - PVH,INVENTARIOS,202512,5275017,11750597,2.180678763440858,6967383.052602679,8835093,1.6865150805237472,6635603,8520841,1.2679502688172044,3.0,3.0,3.0,3.0
Export,P108 Ayacucho - PVS,RECEPCIÓN,202512,5235138,3907380,0.745255376344086,2013597.2773180602,4551462,1.9404972652745618,1917712,4108972,2.127331989247312,2.0,2.0,2.0,1.0
Export,P115 Huancayo - PVH,INVENTARIOS,202507,5205566,9406051,1.8069220430107527,4058358.2807115377,9888043,2.3176985419707377,3865103,9785618,2.5308669354838713,3.0,3.0,3.0,2.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202508,5185741,9030403,1.741391129032258,3920610.533046202,9094779,2.3033156172703633,3733915,8972437,2.402956989247312,3.0,3.0,3.0,2.0
Export,P080 Bolichera - PVH,INVENTARIOS,202512,5171880,6954425,1.3351276881720422,5572411.7699406585,8223630,1.2480098917876739,5307059,6949907,1.3080309139784947,2.0,3.0,3.0,3.0
Export,P117 Izaguirre - PVH,INVENTARIOS,202512,5156041,8836171,1.7133534946236557,6984703.540405846,10287416,1.2650745359317819,6652099,8931107,1.3422782258064516,4.0,4.0,3.0,3.5
Export,P118 Alfonso Ugarte - PVH,RECEPCIÓN,202511,5127927,2507948,0.48907638888888894,2582658.457325902,3048531,0.9710722503341546,2459675,2734101,1.107798611111111,1.0,1.0,1.0,1.0
Export,P126 Santa Clara - PVH,INVENTARIOS,202511,5126717,9645836,1.8804236111111112,3367170.1539327824,7665252,2.8646712755914256,3206829,8864480,2.762569444444445,3.0,3.0,3.0,2.5
Export,P132 El Ejercito - PVS,INVENTARIOS,202512,5126564,3652467,0.7107728494623656,4890221.123130355,4007624,0.7468918946679375,4657353,3785101,0.8127150537634409,2.0,2.0,2.0,2.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202508,5103937,5118789,1.0029099462365594,2606774.7831612406,5489758,1.9636484567310548,2482643,5299531,2.1321774193548384,2.0,2.0,2.0,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202507,5070592,8694792,1.711706989247312,5031940.271354761,10044018,1.727920309288385,4792324,9643425,2.012264784946237,2.5,2.5,2.0,2.0
Export,P089 Risso - PVH,INVENTARIOS,202512,5069017,4501205,0.8879838709677416,6148198.737382259,5327994,0.7321177148408989,5855427,4766782,0.8140793010752689,1.0,2.0,2.0,2.0
Export,P156 El Tambo Huancayo - PVS,INVENTARIOS,202512,5067341,2031604,0.40033602150537634,4748684.239074712,2010670,0.4278245841833149,4522556,2044635,0.4514717741935484,1.0,1.0,1.0,1.0
Export,P236 Pisco - PVH,INVENTARIOS,202512,5049655,6737086,1.3331518817204298,5565224.265458347,6126670,1.2105686776748679,5300214,6443223,1.2146975806451614,2.0,2.0,3.0,3.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202509,5036389,8158286,1.619868055555556,2660047.714636549,8792977,3.0669698160338053,2533379,8125645,3.2066319444444447,4.0,4.0,3.0,2.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202507,5025077,8686562,1.7286424731182795,3521518.5614255276,10209106,2.4667091677868758,3353827,9410964,2.8037163978494624,3.0,3.0,3.0,2.0
Export,P059 Callao - PVH,INVENTARIOS,202512,5011519,4439077,0.8854435483870964,5263857.530506329,4833034,0.8433124575035765,5013198,4493490,0.8919354838709679,2.0,2.0,2.0,2.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202510,4983135,4275382,0.8579704301075268,3663796.664589757,4594634,1.1669267760738908,3489330,4099283,1.1748051075268817,2.0,2.0,2.0,2.0
Export,P115 Huancayo - PVH,RECEPCIÓN,202512,4962857,14982928,3.0118817204301074,3822657.3406707346,15172611,3.9195058344860834,3640626,14990373,4.101586021505376,3.0,4.0,4.0,3.0
Export,V094 Benavides - VIV,INVENTARIOS,202512,4956873,2136685,0.43105510752688175,5037029.131297709,2129953,0.42419555541651544,4797171,2128551,0.44370967741935485,1.0,1.0,1.0,1.0
Export,P201 Huaral - PVH,RECEPCIÓN,202512,4919451,5290162,1.075356182795699,4938096.991553434,5300068,1.0712957459217123,4702950,5421951,1.152883064516129,2.0,2.0,1.0,1.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202508,4904664,4454246,0.908165322580645,2541772.3300598804,4586479,1.752417424378471,2420736,4374080,1.8069220430107529,2.0,2.0,2.0,2.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202509,4880349,4994361,1.0224861111111112,5609916.321428571,5521506,0.890273751664121,5342777,5420498,1.0126666666666668,1.0,1.0,1.0,1.0
Export,P231 Ventanilla - PVH,INVENTARIOS,202512,4849689,9025904,1.8615860215053759,7117155.0697073415,8989205,1.268189841530479,6778243,8291549,1.2232594086021504,2.0,3.0,3.0,3.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202512,4836839,14846218,3.0693682795698924,4874515.9213733,13004058,3.045680389493398,4642396,14083464,3.0336626344086026,3.0,3.0,3.0,3.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202512,4815109,9826388,2.035268817204301,4775349.09930459,9481770,2.057731911459827,4547952,9231553,2.0294354838709676,2.0,2.0,2.0,2.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202511,4782574,10561938,2.2072847222222225,4245519.929386748,8535997,2.487784454123535,4043352,9803306,2.423215277777778,3.0,3.0,3.0,3.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202512,4729088,9680813,1.783212365591398,4626234.169518816,8386515,2.092590300288867,4405937,10043737,2.0100537634408604,2.0,2.0,2.0,2.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202509,4706382,4172534,0.8865694444444444,2515677.091539528,4511760,1.6586128776354676,2395883,4030674,1.6823333333333335,2.0,2.0,2.0,2.0
Export,P061 Cortijo - PVH,RECEPCIÓN,202508,4701554,7830664,1.6617943548387097,4255040.080578815,8387807,1.8403267164841348,4052419,8053930,1.9830981182795702,3.0,3.0,2.0,2.5
Export,P146 Tacna - PVH,RECEPCIÓN,202512,4700801,15004870,2.751780913978495,3000161.3887139284,13121848,5.001354369283479,2857297,14969040,4.729280913978495,4.0,4.0,4.0,3.0
Export,P107 Mercaderes - PVS,INVENTARIOS,202512,4695598,1873632,0.39901881720430105,5066998.981160325,2462622,0.3697715170195169,4825713,2183441,0.4524596774193549,1.0,1.0,1.0,1.0
Export,P465 Sucre - PVH,INVENTARIOS,202512,4671699,8272822,1.7675470430107518,5333267.951875359,9920317,1.5511731708681529,5079303,8318124,1.6305107526881724,3.0,4.0,4.0,3.5
Export,V093 Dos de Mayo - VIV,INVENTARIOS,202512,4657636,1987978,0.4268212365591394,4478526.372020287,2056596,0.4438911049893432,4265263,2154519,0.4452150537634409,1.0,1.0,1.0,1.0
Export,V140 Libertadores - VIV,INVENTARIOS,202512,4656176,1855931,0.39859543010752646,4922274.867934971,1990919,0.3770473124306879,4687881,1912674,0.4080040322580646,1.0,1.0,1.0,1.0
Export,P134 Centro Civico - PVH,INVENTARIOS,202512,4646290,6188467,1.3300470430107514,5427050.53336006,6460712,1.1403002039431025,5168620,6069537,1.1733938172043012,3.5,3.5,2.5,3.0
Export,P107 Mercaderes - PVS,RECEPCIÓN,202508,4586369,2243869,0.48924731182795705,1300062.6910418367,2524542,1.7259697516600685,1238155,2425269,1.9587768817204303,1.0,2.0,2.0,1.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202512,4585874,10566511,2.3036962365591305,5142056.756503628,11910918,2.0549191092913492,4897197,10510412,2.1457728494623662,2.0,2.0,2.0,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202511,4582178,9064918,1.974923611111111,4351562.536443523,9891318,2.083140893433796,4144345,9484948,2.273590277777778,2.0,2.5,2.5,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202509,4500492,7899963,1.752916666666667,9442492.911268037,9239548,0.836639527743009,8992850,8555462,0.9499583333333335,2.5,2.5,1.5,2.0
Export,P226 Paita - PVH,INVENTARIOS,202512,4497771,6351813,1.332258064516128,3619310.8487646934,5761884,1.7549786700879635,3446963,4969845,1.336680107526882,2.0,2.0,3.0,3.0
Export,P262 Talara Municipalidad - PVH,INVENTARIOS,202512,4493591,5817674,1.2873319892473118,5210962.995599854,6096014,1.1164296512779797,4962822,5797359,1.1610685483870968,2.0,2.0,3.0,3.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202509,4484445,4752266,1.0597222222222225,3207609.0125921094,4983333,1.4815603059300653,3054866,4776219,1.5634791666666668,2.0,2.0,2.0,1.0
Export,P089 Risso - PVH,RECEPCIÓN,202511,4475013,4447292,0.9938055555555555,2859061.8220428964,4649319,1.555507570949361,2722916,4364809,1.6023680555555557,1.0,2.0,2.0,1.0
Export,P114 Pro - PVH,RECEPCIÓN,202509,4467752,7263665,1.6257986111111113,2947568.487753796,8207304,2.46429062468886,2807208,7036910,2.506729166666667,3.0,3.0,3.0,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202507,4427913,4351436,0.9827284946236562,3685571.394891514,5021707,1.1806679328017973,3510068,4809737,1.3702688172043012,1.0,2.0,2.0,1.0
Export,P177 Talara - PVH,INVENTARIOS,202512,4413727,3747971,0.843104838709677,4312676.707447307,4542069,0.8690591769904406,4107311,3736707,0.9039314516129033,2.0,2.0,2.0,2.0
