Fecha	Formato Agrupado	nombre_division	nombre_area	nombre_seccion	Temporada	Regional	Supervisor	Nombre	Departamento	Ubicacion	Cluster	nombre_estado_cia	Stock Unidad	Stock Valorizado	DOH	DOH Unidad
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	26062	375746.3	77.81	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Otros	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	703033	5439172.6	25.44	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	In & Out	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	948	11083.8	72.27	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Otros	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	8982	66030	30.64	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Otros	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Fiestas Patrias	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	89	230.9	7.35	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Halloween	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	In & Out	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	5349	50533.5	8.93	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Otros	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	271	2325.7	6.07	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Por Activar	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Otros	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Por Activar	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Por Activar	0	0		
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	In & Out	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0	0	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0	0	
	PLAZA VEA	ABARROTES	LACTEOS Y CONGELADOS	LACTEOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	8483	79717.1	20.38	
	PLAZA VEA	FRESCOS	CARNES	AVES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	29364.1	258296.7	3.22	
	PLAZA VEA	FRESCOS	CARNES	AVES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	CARNES	AVES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	49.1	273.3	7.57	
	PLAZA VEA	FRESCOS	CARNES	CERDO	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	CARNES	CERDO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	876	13254.4	21.94	
	PLAZA VEA	FRESCOS	CARNES	CERDO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	15.8	255.5	48.8	
	PLAZA VEA	FRESCOS	CARNES	CERDO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	CARNES	CERDO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	CARNES	CERDO	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	CARNES	CERDO	Primavera/Verano	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	CARNES	CERDO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	25.9	416.3	105.77	
	PLAZA VEA	FRESCOS	CARNES	CHORIZO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	5602	64258.1	9.67	
	PLAZA VEA	FRESCOS	CARNES	CHORIZO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	CARNES	CHORIZO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	CARNES	CHORIZO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	CARNES	OTRAS ESPECIES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	CARNES	OTRAS ESPECIES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	CARNES	VACUNO	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	CARNES	VACUNO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	7745.9	179161.2	14.29	
	PLAZA VEA	FRESCOS	CARNES	VACUNO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	CARNES	VACUNO		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	CARNES	VACUNO	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	CARNES	VACUNO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	12.2	446.5	0.84	
	PLAZA VEA	FRESCOS	CARNES	VACUNO	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0	0	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Otoño/Invierno	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	31912.7	310092.9		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	52	632.3		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	INSUMOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	252.4	1210.1		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	496	3675.1	25.66	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Primavera/Verano	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	33620.9	125258.2	4.14	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	34	291.7	533.68	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	128	1103.2	184.2	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	6	51.5		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	18	154.4		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Primavera/Verano	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	45	547.1	2.44	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	PARA LLEVAR	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	147	548	18.79	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0	0	
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	COMIDAS PREPARADAS	RESTAURANTS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	48258	223603.6	12.15	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	8	16.2	1.22	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	27	132.5	5.69	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	FIAMBRES	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	613	1491.3	6.33	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	51878.7	325387.5	18.25	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	1124	7139.8	50.73	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	435	1455.3	11.28	
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Por Activar	0	0		
	PLAZA VEA	FRESCOS	FIAMBRES Y QUESOS	QUESOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	1599	7372.3	13.65	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	70053.2	280243.3	8.41	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	738.2	4008.2	39.92	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	FRUTAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	216.4	879.1	1.48	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	43044.5	146317.8	7.67	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Halloween	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	FRUTAS Y VERDURAS	VERDURAS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	1497	3117.8	43.43	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	20957.2	76602.6	8.76	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	10.9	83.6		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	17.9	144.6		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Inactivo	0	0	0	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	419	633.8	8.77	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0	0	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Halloween	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PANADERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	22962	146871.6	5.72	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	39	87.4	2.86	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Creado	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Inactivo	8	75.9		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Inactivo	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA		MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Dia De La Madre	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Navidad	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	0	0		
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Obsoleto	17	70.8	0.53	
	PLAZA VEA	FRESCOS	PANADERIA Y PASTELERIA	PASTELERIA	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Suprimido	62	76.5	1.96	
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	In & Out	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Primavera/Verano	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo	0	0		
	PLAZA VEA	FRESCOS	PESCADOS Y MARISCOS	MARISCOS	Toda Temporada	MINI - TBD	MINI - TBD	Villa Marina - PVS	Lima	Lima + Callao	C1	Activo Menor a 28 Dias	0	0		
