codigo_local,Periodo,DpPv,DpPv_Lv4,Tienda,Division,Area,Real,Ppto
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"138,226.72"
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"38,082.80"
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"17,887.67"
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,NA Producto,NA Producto,,
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,No Gestionables PA40,No Gestionables PB140,,
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"328,029.01"
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"657,750.50"
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"263,382.66"
P130,2026-08,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,"251,013.89"
P130,2026-09,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"-2,041.46"
P130,2026-09,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"86,734.50"
P130,2026-09,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"2,862.18"
P130,2026-09,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,139.25
P130,2026-09,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,,
P130,2026-09,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,,
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,BEBIDAS A02,0.00,"341,313.53"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"933,506.97"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"829,007.59"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,0.00,"498,316.94"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CARNES A07,0.00,"270,423.09"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"108,169.36"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CONGELADOS A16,0.00,"65,990.01"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"157,797.70"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"225,965.48"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"130,001.16"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"35,367.53"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"13,779.99"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,NA Producto,NA Producto,,
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,No Gestionables PA40,No Gestionables PB140,,
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"241,016.34"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"647,859.14"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"236,328.02"
P130,2026-09,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,"233,532.51"
P130,2026-10,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"1,662.34"
P130,2026-10,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"99,368.41"
P130,2026-10,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"3,249.00"
P130,2026-10,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,132.68
P130,2026-10,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P130,2026-10,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,,
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,BEBIDAS A02,0.00,"377,889.45"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"995,670.53"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"875,271.70"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,0.00,"560,294.57"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CARNES A07,0.00,"292,281.96"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"118,471.14"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CONGELADOS A16,0.00,"78,717.29"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"166,690.51"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"242,982.18"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"132,849.77"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"38,859.22"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"16,208.95"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,NA Producto,NA Producto,,
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,No Gestionables PA40,No Gestionables PB140,,
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"226,943.06"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"681,042.54"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"258,353.52"
P130,2026-10,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,"268,771.24"
P130,2026-11,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,917.39
P130,2026-11,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"98,571.41"
P130,2026-11,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"1,176.16"
P130,2026-11,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,135.38
P130,2026-11,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,BEBIDAS A02,,
P130,2026-11,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,,
P130,2026-11,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P130,2026-11,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,,
P130,2026-11,Tienda,Centro de Negocio,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,,
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,BEBIDAS A02,0.00,"374,842.63"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"959,340.88"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"865,234.30"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,0.00,"680,229.09"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CARNES A07,0.00,"291,872.83"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"111,498.67"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CONGELADOS A16,0.00,"79,507.91"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"160,855.60"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"230,146.58"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"119,255.10"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"36,464.75"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"17,050.87"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,NA Producto,NA Producto,,
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,No Gestionables PA40,No Gestionables PB140,,
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"264,711.24"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"697,982.07"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"296,703.11"
P130,2026-11,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,"262,218.07"
P130,2026-12,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"16,361.84"
P130,2026-12,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"149,443.22"
P130,2026-12,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"9,459.51"
P130,2026-12,Digital,E-Commerce,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,"1,181.75"
P130,2026-12,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,,
P130,2026-12,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P130,2026-12,Tienda,Centro de Negocio,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,,
P130,2026-12,Tienda,Centro de Negocio,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,,
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,BEBIDAS A02,0.00,"737,240.14"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"1,286,564.31"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"1,010,190.22"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,ABARROTES D1,LACTEOS A04,0.00,"1,143,321.52"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CARNES A07,0.00,"608,125.82"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"184,069.68"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,CONGELADOS A16,0.00,"106,184.12"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"196,960.51"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"257,063.36"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"128,969.15"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"37,532.02"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"21,730.24"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,NA Producto,NA Producto,,
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,No Gestionables PA40,No Gestionables PB140,,
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,BAZAR A13,0.00,"642,048.04"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,ELECTRO A11,0.00,"920,739.09"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,HOGAR A15,0.00,"347,089.75"
P130,2026-12,Tienda,Tienda,P130_Chimbote - PVH,NON FOOD D3,TEXTIL A12,0.00,"489,773.97"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"5,426.47","13,543.99"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"12,369.47","20,108.11"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"12,016.75","16,050.27"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"4,666.03","11,930.75"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"3,769.29","4,616.52"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,186.70,383.38
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"1,136.26","1,234.63"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,605.32,878.96
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"1,293.04","1,187.49"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,457.36,442.40
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,194.50,303.85
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,62.70,0.00
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"3,379.75","2,636.01"
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"14,787.80",303.09
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,194.50,0.00
P132,2026-01,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,16.86,0.00
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"11,738.88","18,671.63"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"19,941.60","23,761.19"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"17,757.34","18,884.13"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"14,929.25","19,735.28"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"6,004.69","6,877.71"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,"1,157.06","1,679.51"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"2,608.34","2,746.76"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,"1,569.17","2,178.60"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"4,700.16","5,081.25"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,458.85,790.76
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,734.93,614.46
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"5,757.52","3,915.56"
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"1,742.38",0.00
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,978.85,454.69
P132,2026-01,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"215,149.30","236,587.94"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"623,803.17","495,145.50"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"649,959.56","518,874.00"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"325,224.47","267,022.48"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"138,111.56","158,550.31"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,"59,827.43","60,829.49"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"56,640.66","57,961.58"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,"90,570.96","90,411.71"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"141,606.67","135,595.57"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,"66,118.88","66,050.83"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,"13,602.20","21,908.36"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,"13,800.71","7,496.45"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,NA Producto,NA Producto,0.00,0.00
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,No Gestionables PA40,No Gestionables PB140,-814.92,0.00
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"187,145.38","135,299.22"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"134,737.38","429,524.13"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,"123,411.93","154,707.80"
P132,2026-01,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,167.90,"153,239.81"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"4,169.47","11,759.21"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"12,953.33","24,775.79"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"12,662.26","16,429.93"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"5,446.80","11,618.03"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"2,134.87","4,044.20"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,116.76,677.53
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,699.58,"1,876.03"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,510.67,"1,204.15"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"1,257.44","1,403.00"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,76.93,394.69
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,182.06,471.90
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,52.30,0.00
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"5,309.80","6,043.46"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"23,342.99","15,015.69"
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,112.46,373.96
P132,2026-02,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,14.32,157.48
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"10,986.58","12,007.52"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"25,033.62","26,349.08"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"23,142.45","17,929.33"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"17,458.32","21,402.25"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"6,965.43","6,055.62"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,"1,311.33","1,457.93"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"2,813.56","2,782.48"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,"1,883.44","2,047.03"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"4,362.96","4,431.95"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,632.61,885.10
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,847.41,582.20
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"12,075.20","7,687.79"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,160.17,0.00
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,"1,018.48","1,049.17"
P132,2026-02,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
P132,2026-02,Tienda,Centro de Negocio,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"16,170.75",0.00
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"177,312.20","248,670.00"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"549,868.80","477,182.48"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"540,505.68","517,699.99"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"277,910.00","255,998.78"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"120,758.40","156,204.60"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,"57,606.30","65,422.86"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"45,999.15","60,435.43"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,"73,630.42","87,840.74"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"113,434.36","130,934.31"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,"63,658.10","69,108.20"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,"10,208.02","20,582.88"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,"10,686.64","8,184.74"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,NA Producto,NA Producto,0.00,0.00
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,No Gestionables PA40,No Gestionables PB140,-608.58,0.00
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"855,530.27","298,260.81"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"113,299.24","424,554.56"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,"108,646.38","149,917.55"
P132,2026-02,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,19.42,"138,197.31"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"5,544.88","14,931.20"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"21,297.13","29,742.70"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"30,307.22","23,958.35"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"13,639.30","15,447.97"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"5,552.37","2,870.72"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,268.16,344.98
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,834.24,"2,063.73"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,633.02,"1,333.96"
