regional,supervisor,Año,Mes,nombre,Unid x Minuto,Meta Promedio,venta_unidad,tiempo_escaneo,Objetivo
Sofía Villanueva,MELANY ALVARADO,2025,mayo,Talara - PVH,11.57,14.00,441045.82000000007,2287016,14
Sofía Villanueva,MELANY ALVARADO,2025,mayo,Talara Municipalidad - PVH,13.40,14.00,556324.67,2491288,14
Sofía Villanueva,MELANY ALVARADO,2025,mayo,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,mayo,Tumbes - PVH,14.98,14.00,592522.2300000002,2372684,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Chiclayo - PVH,12.01,14.00,721906.1699999999,3607537,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Chiclayo Aventura - PVH,13.56,14.00,397994.20999999985,1760584,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Chimbote - PVH,14.94,15.00,549935.9600000002,2208772,15
Sofía Villanueva,MELANY ALVARADO,2025,junio,El Chacarero - PVH,15.32,14.00,774654.9999999999,3032993,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,junio,Nvo Chimbote - PVH,12.22,14.00,428107.6599999999,2101393,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Paita - PVH,13.74,14.00,517086.45999999996,2257238,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Piura - PVH,12.95,14.00,943874.1699999998,4374482,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Sullana - PVH,29.28,28.00,554812.1200000001,1136756,28
Sofía Villanueva,MELANY ALVARADO,2025,junio,Talara - PVH,11.96,14.00,423751.48000000004,2125163,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Talara Municipalidad - PVH,12.99,14.00,505014.2399999998,2332190,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,junio,Tumbes - PVH,13.66,14.00,534941.45,2349138,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Chiclayo - PVH,11.57,14.00,729681.75,3782489,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Chiclayo Aventura - PVH,15.07,14.00,433817.2899999999,1727050,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Chimbote - PVH,15.52,15.00,581281.8799999999,2247330,15
Sofía Villanueva,MELANY ALVARADO,2025,julio,El Chacarero - PVH,15.65,14.00,771659.9599999997,2957518,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,julio,Nvo Chimbote - PVH,11.97,14.00,404177.67000000004,2025633,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Paita - PVH,14.31,14.00,503975.05,2113233,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Piura - PVH,13.06,14.00,934431.0400000003,4293160,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Sullana - PVH,32.05,28.00,623388.9099999999,1167101,28
Sofía Villanueva,MELANY ALVARADO,2025,julio,Talara - PVH,11.98,14.00,433565.8799999999,2172172,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Talara Municipalidad - PVH,13.42,14.00,560063.3,2503407,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,julio,Tumbes - PVH,14.28,14.00,543006.9800000001,2280929,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Chiclayo - PVH,13.16,14.00,754751.0399999998,3441476,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Chiclayo Aventura - PVH,13.81,14.00,425236.16000000003,1847545,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Chimbote - PVH,15.39,15.00,536705.08,2092030,15
Sofía Villanueva,MELANY ALVARADO,2025,agosto,El Chacarero - PVH,15.70,14.00,818720.4500000002,3128262,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Nvo Chimbote - PVH,11.66,14.00,368053.9799999999,1893566,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Paita - PVH,12.83,14.00,468753.49,2192911,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Piura - PVH,12.55,14.00,907849.9500000001,4340226,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Sullana - PVH,30.91,28.00,573372.9800000001,1112976,28
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Talara - PVH,11.23,14.00,386498.8200000001,2064113,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Talara Municipalidad - PVH,12.58,14.00,514312.8399999999,2452492,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,agosto,Tumbes - PVH,14.31,14.00,566822.8099999998,2376945,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Chiclayo - PVH,14.09,14.00,664260.49,2829544,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Chiclayo Aventura - PVH,14.95,14.00,433569.31,1740038,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Chimbote - PVH,14.43,15.00,575251.2600000001,2391455,15
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,El Chacarero - PVH,15.82,14.00,780681.2800000001,2960083,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Nvo Chimbote - PVH,11.95,14.00,357142.69999999984,1793747,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Paita - PVH,14.20,14.00,499364.17,2109357,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Piura - PVH,15.52,14.00,851350.1700000002,3290542,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Sullana - PVH,33.13,28.00,518327.55000000005,938594,28
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Talara - PVH,12.78,14.00,369596.6700000001,1734865,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Talara Municipalidad - PVH,15.73,14.00,480721.70999999996,1833612,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,septiembre,Tumbes - PVH,14.28,14.00,489626.90999999986,2057658,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Chiclayo - PVH,13.38,14.00,686784.7199999996,3080333,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Chiclayo Aventura - PVH,13.80,14.00,379505.14,1650088,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Chimbote - PVH,14.68,15.00,578528.3599999999,2365125,15
Sofía Villanueva,MELANY ALVARADO,2025,octubre,El Chacarero - PVH,15.72,14.00,770796.4799999997,2942390,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Nvo Chimbote - PVH,11.93,14.00,386971.8899999999,1946813,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Paita - PVH,16.65,14.00,564043.2000000001,2032803,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Piura - PVH,15.23,14.00,915739.5699999996,3607755,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Sullana - PVH,29.63,28.00,495461.8300000001,1003344,28
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Talara - PVH,14.04,14.00,391113.4299999998,1670965,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Talara Municipalidad - PVH,15.05,14.00,476895.7100000001,1901054,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,octubre,Tumbes - PVH,13.71,14.00,516210.99,2259845,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Chiclayo - PVH,13.18,14.00,732914.3300000003,3335710,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Chiclayo Aventura - PVH,13.90,14.00,325975.12,1406970,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Chimbote - PVH,14.62,15.00,594015.6099999999,2437828,15
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,El Chacarero - PVH,16.17,14.00,863793.2200000001,3204674,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Nvo Chimbote - PVH,12.44,14.00,425680.97000000015,2053460,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Paita - PVH,17.56,14.00,546468.53,1866930,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Piura - PVH,15.41,14.00,940382.9899999999,3662031,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Sullana - PVH,32.68,28.00,577209.5,1059656,28
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Talara - PVH,13.50,14.00,377547.10000000003,1678224,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Talara Municipalidad - PVH,14.35,14.00,519527.33000000013,2172225,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,noviembre,Tumbes - PVH,12.85,14.00,565542.4800000001,2639765,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Chiclayo - PVH,12.28,14.00,970028.7500000001,4738502,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Chiclayo Aventura - PVH,11.72,14.00,521808.4600000001,2671796,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Chimbote - PVH,15.41,15.00,853243.1100000003,3323081,15
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,El Chacarero - PVH,15.34,14.00,1161533.6300000004,4542355,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Nvo Chimbote - PVH,11.25,14.00,518704.0200000001,2766203,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Paita - PVH,16.66,14.00,727889.8199999998,2620851,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Piura - PVH,13.93,14.00,1263722.15,5441395,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Sullana - PVH,35.64,28.00,871490.0799999994,1467328,28
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Talara - PVH,14.10,14.00,522123.06000000023,2221876,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Talara Municipalidad - PVH,13.84,14.00,704099.0999999996,3053454,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2025,diciembre,Tumbes - PVH,12.14,14.00,786868.2099999996,3888447,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Chiclayo - PVH,12.18,14.00,778727.1599999999,3836350,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Chiclayo Aventura - PVH,11.96,14.00,466736.73000000004,2340590,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Chimbote - PVH,13.56,15.00,557545.7999999998,2467893,15
Sofía Villanueva,MELANY ALVARADO,2026,enero,El Chacarero - PVH,13.79,14.00,778361.3400000002,3385515,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,enero,Nvo Chimbote - PVH,11.32,14.00,424344.80000000005,2249217,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Paita - PVH,15.23,14.00,510477.04000000004,2010666,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Piura - PVH,13.35,14.00,768778.72,3455250,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Sullana - PVH,24.40,28.00,467009.86,1148248,28
Sofía Villanueva,MELANY ALVARADO,2026,enero,Talara - PVH,12.26,14.00,331733.57000000007,1623438,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Talara Municipalidad - PVH,14.00,14.00,478762.48,2051368,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,enero,Tumbes - PVH,12.83,14.00,535984.6300000001,2506085,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Chiclayo - PVH,12.80,14.00,779473.9499999998,3654710,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Chiclayo Aventura - PVH,12.31,14.00,462567.39999999985,2253767,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Chimbote - PVH,15.00,15.00,548459.2199999996,2194155,15
Sofía Villanueva,MELANY ALVARADO,2026,febrero,El Chacarero - PVH,14.67,14.00,823112.2100000004,3366453,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Nvo Chimbote - PVH,12.34,14.00,401309.5899999999,1950657,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Paita - PVH,16.45,14.00,540652.29,1971851,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Piura - PVH,13.84,14.00,746975.4700000004,3238335,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Sullana - PVH,26.89,28.00,499758.55000000005,1115280,28
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Talara - PVH,12.36,14.00,336816.4399999998,1634678,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Talara Municipalidad - PVH,14.24,14.00,492297.5600000001,2074627,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,febrero,Tumbes - PVH,12.44,14.00,502609.87,2424191,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Chiclayo - PVH,12.74,14.00,903644.0399999998,4254795,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Chiclayo Aventura - PVH,13.34,14.00,512001.76999999984,2303273,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Chimbote - PVH,14.81,15.00,678294.8299999998,2748705,15
Sofía Villanueva,MELANY ALVARADO,2026,marzo,El Chacarero - PVH,15.43,14.00,1028562.0599999998,3999836,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Nvo Chimbote - PVH,13.39,14.00,481908.2400000001,2158948,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Paita - PVH,16.68,14.00,688490.4200000002,2476124,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Piura - PVH,13.51,14.00,997040.0100000002,4426598,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Sullana - PVH,22.12,28.00,565789.38,1534739,28
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Talara - PVH,12.60,14.00,427396.47,2034873,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Talara Municipalidad - PVH,14.43,14.00,564332.4200000002,2346517,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,marzo,Tumbes - PVH,13.38,14.00,615529.0100000002,2760108,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Chiclayo - PVH,12.32,14.00,678326.3800000002,3302273,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Chiclayo Aventura - PVH,14.31,14.00,389529.6999999999,1632850,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Chimbote - PVH,14.38,15.00,516435.51,2154839,15
Sofía Villanueva,MELANY ALVARADO,2026,abril,El Chacarero - PVH,14.64,14.00,798688.9,3273127,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,abril,Nvo Chimbote - PVH,13.37,14.00,401456.92000000004,1801379,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Paita - PVH,16.36,14.00,555275.5499999999,2036630,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Piura - PVH,13.15,14.00,804196.7799999997,3670338,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Sullana - PVH,21.58,28.00,414763.1499999999,1152950,28
Sofía Villanueva,MELANY ALVARADO,2026,abril,Talara - PVH,13.37,14.00,341736.8500000001,1533314,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Talara Municipalidad - PVH,14.14,14.00,455498.34,1932259,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,abril,Tumbes - PVH,14.64,14.00,502234.4199999999,2058057,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Chiclayo - PVH,12.52,14.00,753566.8200000001,3611981,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Chiclayo Aventura - PVH,13.59,14.00,417436.2899999999,1842449,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Chimbote - PVH,14.26,15.00,569979.0499999998,2397674,15
Sofía Villanueva,MELANY ALVARADO,2026,mayo,El Chacarero - PVH,14.44,14.00,869422.6600000001,3613366,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Nvo Chimbote - PVH,13.40,14.00,434736.72,1947134,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Paita - PVH,16.32,14.00,599588.4,2204519,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Piura - PVH,13.80,14.00,877447.3599999996,3814064,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Sullana - PVH,21.20,28.00,437175.54000000004,1237111,28
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Talara - PVH,12.15,14.00,316145.68000000005,1561481,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Talara Municipalidad - PVH,14.37,14.00,532488.8500000003,2223331,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,mayo,Tumbes - PVH,14.33,14.00,536802.9900000002,2248231,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Chiclayo - PVH,13.19,14.00,664937.25,3025268,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Chiclayo Aventura - PVH,14.25,14.00,360917.47,1519878,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Chimbote - PVH,14.25,15.00,491465.7299999999,2070030,15
Sofía Villanueva,MELANY ALVARADO,2026,junio,El Chacarero - PVH,14.89,14.00,818321.7399999998,3298408,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,junio,Nvo Chimbote - PVH,12.27,14.00,345125.33,1687145,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Paita - PVH,15.75,14.00,505276.48999999993,1924856,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Piura - PVH,14.51,14.00,795016.23,3288386,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Sullana - PVH,19.86,28.00,393140.72000000003,1187666,28
Sofía Villanueva,MELANY ALVARADO,2026,junio,Talara - PVH,12.07,14.00,256828.63999999996,1276860,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Talara Municipalidad - PVH,14.50,14.00,470391.19999999995,1946760,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,junio,Tumbes - PVH,14.51,14.00,458537.7400000001,1896210,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Chiclayo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Chiclayo Aventura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Chimbote - PVH,,15.00,,,15
Sofía Villanueva,MELANY ALVARADO,2026,julio,El Chacarero - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,julio,Nvo Chimbote - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Paita - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Piura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Sullana - PVH,,28.00,,,28
Sofía Villanueva,MELANY ALVARADO,2026,julio,Talara - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Talara Municipalidad - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,julio,Tumbes - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Chiclayo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Chiclayo Aventura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Chimbote - PVH,,15.00,,,15
Sofía Villanueva,MELANY ALVARADO,2026,agosto,El Chacarero - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Nvo Chimbote - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Paita - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Piura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Sullana - PVH,,28.00,,,28
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Talara - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Talara Municipalidad - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,agosto,Tumbes - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Chiclayo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Chiclayo Aventura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Chimbote - PVH,,15.00,,,15
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,El Chacarero - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Nvo Chimbote - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Paita - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Piura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Sullana - PVH,,28.00,,,28
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Talara - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Talara Municipalidad - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,septiembre,Tumbes - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Chiclayo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Chiclayo Aventura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Chimbote - PVH,,15.00,,,15
Sofía Villanueva,MELANY ALVARADO,2026,octubre,El Chacarero - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Nvo Chimbote - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Paita - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Piura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Sullana - PVH,,28.00,,,28
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Talara - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Talara Municipalidad - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,octubre,Tumbes - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Chiclayo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Chiclayo Aventura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Chimbote - PVH,,15.00,,,15
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,El Chacarero - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Nvo Chimbote - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Paita - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Piura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Sullana - PVH,,28.00,,,28
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Talara - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Talara Municipalidad - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,noviembre,Tumbes - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Chiclayo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Chiclayo Aventura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Chimbote - PVH,,15.00,,,15
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,El Chacarero - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Multiplaza - PVS,,13.00,,,13
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Nvo Chimbote - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Paita - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Piura - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Sullana - PVH,,28.00,,,28
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Talara - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Talara Municipalidad - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Trujillo - PVH,,14.00,,,14
Sofía Villanueva,MELANY ALVARADO,2026,diciembre,Tumbes - PVH,,14.00,,,14
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Barranca - PVH,17.93,18.00,261054.28999999998,873590,18
Sofía Villanueva,PEPE ARAMBURU,2025,enero,Cajamarca - PVH,15.46,16.00,587622.8649999996,2280088,16
